                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                    1151                  2.9829186696700849E-001                 -2.5403511177761384E-001                  6.5034349717881206E+000                 -1.8239232932313996E+000                  1.2816388214945828E+001                  6.7865041387120739E-001                  3.0127511122712602E-001                  2.0074474901666584E-002 
                                    1152                  2.9822925747694629E-001                 -2.5904261241795090E-001                  6.5067564019678175E+000                 -1.8154188784283372E+000                  1.2828272300988170E+001                  6.7865041387089819E-001                  3.0127511122743500E-001                  2.0074474901666806E-002 
                                    1153                  2.9816664798688403E-001                 -2.6412718006304881E-001                  6.5092631316897318E+000                 -1.8088481756142996E+000                  1.2837387789078541E+001                  6.7865041387066649E-001                  3.0127511122766665E-001                  2.0074474901666806E-002 
                                    1154                  2.9813534324185276E-001                 -2.6669848601713553E-001                  6.5109374423524988E+000                 -1.8044330918645151E+000                  1.2843501684241474E+001                  6.7865041387051128E-001                  3.0127511122782208E-001                  2.0074474901666584E-002 
                                    1155                  2.9810403849682138E-001                 -2.6928957408625820E-001                  6.5130375328944217E+000                 -1.7988524811084330E+000                  1.2851211564277504E+001                  6.7865041387031988E-001                  3.0127511122801348E-001                  2.0074474901666584E-002 
                                    1156                  2.9805700658094636E-001                 -2.7322017594369530E-001                  6.5155723763711073E+000                 -1.7920082730363933E+000                  1.2860621709136051E+001                  6.7865041387006964E-001                  3.0127511122826373E-001                  2.0074474901666584E-002 
                                    1157                  2.9800997466507129E-001                 -2.7719643644220748E-001                  6.5193880796809909E+000                 -1.7816221053032779E+000                  1.2874867453794462E+001                  6.7865041386966496E-001                  3.0127511122866846E-001                  2.0074474901666584E-002 
                                    1158                  2.9791591083332097E-001                 -2.8529078017914705E-001                  6.5232572106562152E+000                 -1.7706812379599672E+000                  1.2889705673360009E+001                  6.7865041386917946E-001                  3.0127511122915379E-001                  2.0074474901666806E-002 
                                    1159                  2.9786887891744596E-001                 -2.8940767310979143E-001                  6.5258481511810933E+000                 -1.7633054697739434E+000                  1.2899689341927159E+001                  6.7865041386885450E-001                  3.0127511122947892E-001                  2.0074474901666584E-002 
                                    1160                  2.9782184700157099E-001                 -2.9357268569750455E-001                  6.5284552252161427E+000                 -1.7557908715371653E+000                  1.2909824301511357E+001                  6.7865041386855252E-001                  3.0127511122978090E-001                  2.0074474901666584E-002 
                                    1161                  2.9777481508569609E-001                 -2.9778644304005941E-001                  6.5310793071316660E+000                 -1.7481349755239235E+000                  1.2920113840318155E+001                  6.7865041386820713E-001                  3.0127511123012612E-001                  2.0074474901666806E-002 
                                    1162                  2.9772778316982118E-001                 -3.0204957323612019E-001                  6.5337212834682044E+000                 -1.7403352634035290E+000                  1.2930561307443163E+001                  6.7865041386783442E-001                  3.0127511123049894E-001                  2.0074474901666584E-002 
                                    1163                  2.9768075125394605E-001                 -3.0636270682405975E-001                  6.5363820535609616E+000                 -1.7323891706657431E+000                  1.2941170112640577E+001                  6.7865041386741309E-001                  3.0127511123092032E-001                  2.0074474901666584E-002 
                                    1164                  2.9763371933807087E-001                 -3.1072647621678007E-001                  6.5390625302017913E+000                 -1.7242940885238101E+000                  1.2951943725947427E+001                  6.7865041386694280E-001                  3.0127511123139067E-001                  2.0074474901666584E-002 
                                    1165                  2.9758668742219585E-001                 -3.1514151510750421E-001                  6.5417636403621726E+000                 -1.7160473584486764E+000                  1.2962885677153063E+001                  6.7865041386648473E-001                  3.0127511123184875E-001                  2.0074474901666584E-002 
                                    1166                  2.9753965550632078E-001                 -3.1960845776761243E-001                  6.5444863260010706E+000                 -1.7076462632867366E+000                  1.2973999555093950E+001                  6.7865041386603664E-001                  3.0127511123229667E-001                  2.0074474901666695E-002 
                                    1167                  2.9749262359044576E-001                 -3.2412793819048047E-001                  6.5472315447799394E+000                 -1.6990881126900781E+000                  1.2985289006750943E+001                  6.7865041386553571E-001                  3.0127511123279760E-001                  2.0074474901666695E-002 
                                    1168                  2.9744559167457069E-001                 -3.2870059007581209E-001                  6.5500002706631610E+000                 -1.6903702591189009E+000                  1.2996757736226927E+001                  6.7865041386497993E-001                  3.0127511123335343E-001                  2.0074474901666584E-002 
                                    1169                  2.9739855975869589E-001                 -3.3332704699220694E-001                  6.5520969070088206E+000                 -1.6836817325856945E+000                  1.3005525737456859E+001                  6.7865041386454594E-001                  3.0127511123378742E-001                  2.0074474901666584E-002 
                                    1170                  2.9737504380075863E-001                 -3.3566041650944661E-001                  6.5534998608785751E+000                 -1.6792009132172765E+000                  1.3011397824739589E+001                  6.7865041386424363E-001                  3.0127511123408973E-001                  2.0074474901666584E-002 
                                    1171                  2.9735152784282137E-001                 -3.3800747159282979E-001                  6.5556122137666408E+000                 -1.6724468964999306E+000                  1.3020246395015713E+001                  6.7865041386378444E-001                  3.0127511123454892E-001                  2.0074474901666584E-002 
                                    1172                  2.9730449592694635E-001                 -3.4274344431702503E-001                  6.5584574395575093E+000                 -1.6632345038928094E+000                  1.3032275732500658E+001                  6.7865041386310632E-001                  3.0127511123522710E-001                  2.0074474901666584E-002 
                                    1173                  2.9725746401107128E-001                 -3.4753512446934359E-001                  6.5613302145644923E+000                 -1.6538522018656843E+000                  1.3044499711918784E+001                  6.7865041386235958E-001                  3.0127511123597389E-001                  2.0074474901666584E-002 
                                    1174                  2.9721043209519593E-001                 -3.5238314671002990E-001                  6.5642315811658287E+000                 -1.6442972655116110E+000                  1.3056922303991294E+001                  6.7865041386159974E-001                  3.0127511123673373E-001                  2.0074474901666584E-002 
                                    1175                  2.9716340017932058E-001                 -3.5728814336697873E-001                  6.5671625965576963E+000                 -1.6345666666979257E+000                  1.3069547527808933E+001                  6.7865041386082192E-001                  3.0127511123751155E-001                  2.0074474901666584E-002 
                                    1176                  2.9711636826344578E-001                 -3.6225074045939853E-001                  6.5693858361567106E+000                 -1.6270998811122332E+000                  1.3079206837076512E+001                  6.7865041386018821E-001                  3.0127511123814515E-001                  2.0074474901666584E-002 
                                    1177                  2.9709285230550847E-001                 -3.6475354069682181E-001                  6.5708746261611415E+000                 -1.6221001187906305E+000                  1.3085674880104605E+001                  6.7865041385974134E-001                  3.0127511123859207E-001                  2.0074474901666584E-002 
                                    1178                  2.9706933634757127E-001                 -3.6727096662582165E-001                  6.5731178835276074E+000                 -1.6145672688741479E+000                  1.3095420013764050E+001                  6.7865041385906422E-001                  3.0127511123926920E-001                  2.0074474901666584E-002 
                                    1179                  2.9702230443169625E-001                 -3.7235060309958745E-001                  6.5761443338783545E+000                 -1.6042891874713354E+000                  1.3108677682609814E+001                  6.7865041385802882E-001                  3.0127511124030448E-001                  2.0074474901666695E-002 
                                    1180                  2.9697527251582118E-001                 -3.7748964363024140E-001                  6.5792048372011944E+000                 -1.5938217963053054E+000                  1.3122154481862683E+001                  6.7865041385685776E-001                  3.0127511124147571E-001                  2.0074474901666584E-002 
                                    1181                  2.9692824059994627E-001                 -3.8268866020533715E-001                  6.5815287311144308E+000                 -1.5857875436864666E+000                  1.3132469890024588E+001                  6.7865041385608205E-001                  3.0127511124225137E-001                  2.0074474901666584E-002 
                                    1182                  2.9690472464200868E-001                 -3.8531049689887864E-001                  6.5830856403201787E+000                 -1.5804095871270962E+000                  1.3139376149750708E+001                  6.7865041385551250E-001                  3.0127511124282086E-001                  2.0074474901666584E-002 
                                    1183                  2.9688120868407097E-001                 -3.8794753205359506E-001                  6.5854325997722327E+000                 -1.5723099570874297E+000                  1.3149779833154227E+001                  6.7865041385458280E-001                  3.0127511124375067E-001                  2.0074474901666584E-002 
                                    1184                  2.9683417676819607E-001                 -3.9326817808568609E-001                  6.5878119961748673E+000                 -1.5639785281628156E+000                  1.3160442533146998E+001                  6.7865041385360481E-001                  3.0127511124472856E-001                  2.0074474901666584E-002 
                                    1185                  2.9681066081025859E-001                 -3.9595121529605010E-001                  6.5894064315612804E+000                 -1.5584032137204302E+000                  1.3167580578763145E+001                  6.7865041385292213E-001                  3.0127511124541140E-001                  2.0074474901666473E-002 
                                    1186                  2.9678714485232122E-001                 -3.9864972277801719E-001                  6.5918104645942970E+000                 -1.5500086843919776E+000                  1.3178332327298875E+001                  6.7865041385187019E-001                  3.0127511124646333E-001                  2.0074474901666473E-002 
                                    1187                  2.9674011293644631E-001                 -4.0409417544010551E-001                  6.5950586631103336E+000                 -1.5385543086367575E+000                  1.3192968363141665E+001                  6.7865041385033464E-001                  3.0127511124799883E-001                  2.0074474901666584E-002 
                                    1188                  2.9669308102057140E-001                 -4.0960132228382751E-001                  6.5983480262551089E+000                 -1.5268943688493579E+000                  1.3207849089777229E+001                  6.7865041384865421E-001                  3.0127511124967921E-001                  2.0074474901666584E-002 
                                    1189                  2.9664604910469622E-001                 -4.1517167063349897E-001                  6.6008493142939662E+000                 -1.5179442828412624E+000                  1.3219245502267553E+001                  6.7865041384733360E-001                  3.0127511125099976E-001                  2.0074474901666584E-002 
                                    1190                  2.9662253314675829E-001                 -4.1798027576256686E-001                  6.6025260918410016E+000                 -1.5119574337532957E+000                  1.3226872821189126E+001                  6.7865041384642377E-001                  3.0127511125190964E-001                  2.0074474901666584E-002 
                                    1191                  2.9659901718882054E-001                 -4.2080485350223079E-001                  6.6053913493315468E+000                 -1.5017674100775424E+000                  1.3239867427454300E+001                  6.7865041384483582E-001                  3.0127511125349754E-001                  2.0074474901666584E-002 
                                    1192                  2.9654257888977037E-001                 -4.2765101723171267E-001                  6.6084815854659800E+000                 -1.4905842009913421E+000                  1.3254067425002622E+001                  6.7865041384298896E-001                  3.0127511125534462E-001                  2.0074474901666362E-002 
                                    1193                  2.9651435974024504E-001                 -4.3110817507734162E-001                  6.6105559480415064E+000                 -1.4831006835243479E+000                  1.3263576547067963E+001                  6.7865041384167368E-001                  3.0127511125665968E-001                  2.0074474901666584E-002 
                                    1194                  2.9648614059071976E-001                 -4.3458867832367815E-001                  6.6126471766700208E+000                 -1.4755375665762767E+000                  1.3273180814235337E+001                  6.7865041384028868E-001                  3.0127511125804485E-001                  2.0074474901666473E-002 
                                    1195                  2.9645792144119465E-001                 -4.3809260843290715E-001                  6.6147555298008012E+000                 -1.4678942895291804E+000                  1.3282881136061375E+001                  6.7865041383883085E-001                  3.0127511125950257E-001                  2.0074474901666584E-002 
                                    1196                  2.9642970229166965E-001                 -4.4162004378745495E-001                  6.6168812623141608E+000                 -1.4601702854654943E+000                  1.3292678416966151E+001                  6.7865041383732128E-001                  3.0127511126101214E-001                  2.0074474901666584E-002 
                                    1197                  2.9640148314214471E-001                 -4.4517105948222163E-001                  6.6190246254150740E+000                 -1.4523649781946537E+000                  1.3302573555593153E+001                  6.7865041383572167E-001                  3.0127511126261175E-001                  2.0074474901666584E-002 
                                    1198                  2.9637326399261982E-001                 -4.4874572708190802E-001                  6.6211858665135885E+000                 -1.4444777915833005E+000                  1.3312567444141212E+001                  6.7865041383403035E-001                  3.0127511126430329E-001                  2.0074474901666362E-002 
                                    1199                  2.9634504484309437E-001                 -4.5234411444455758E-001                  6.6228214332283528E+000                 -1.4384790061986052E+000                  1.3320159493878775E+001                  6.7865041383271418E-001                  3.0127511126561929E-001                  2.0074474901666584E-002 
                                    1200                  2.9633093526833154E-001                 -4.5415210876677176E-001                  6.6239157073183375E+000                 -1.4344737246359009E+000                  1.3325231155746394E+001                  6.7865041383180269E-001                  3.0127511126653078E-001                  2.0074474901666584E-002 
                                    1201                  2.9631682569356887E-001                 -4.5596605610479546E-001                  6.6255629721173399E+000                 -1.4284566695774534E+000                  1.3332854161003898E+001                  6.7865041383039493E-001                  3.0127511126793843E-001                  2.0074474901666584E-002 
                                    1202                  2.9628860654404388E-001                 -4.5961207510423469E-001                  6.6277792820770518E+000                 -1.4203209982964016E+000                  1.3343149576214897E+001                  6.7865041382846691E-001                  3.0127511126986650E-001                  2.0074474901666584E-002 
                                    1203                  2.9626038739451882E-001                 -4.6328199866820968E-001                  6.6300144169425392E+000                 -1.4121016350820277E+000                  1.3353547232494613E+001                  6.7865041382647395E-001                  3.0127511127185941E-001                  2.0074474901666584E-002 
                                    1204                  2.9623216824499338E-001                 -4.6697588233851106E-001                  6.6322686018438812E+000                 -1.4037980272822930E+000                  1.3364047979949875E+001                  6.7865041382434688E-001                  3.0127511127398654E-001                  2.0074474901666584E-002 
                                    1205                  2.9620394909546793E-001                 -4.7069377734262685E-001                  6.6345420575126894E+000                 -1.3954095008367038E+000                  1.3374652658228579E+001                  6.7865041382210445E-001                  3.0127511127622902E-001                  2.0074474901666584E-002 
                                    1206                  2.9617572994594288E-001                 -4.7443572932219780E-001                  6.6368350005029235E+000                 -1.3869352457236299E+000                  1.3385362095630626E+001                  6.7865041381969937E-001                  3.0127511127863421E-001                  2.0074474901666362E-002 
                                    1207                  2.9614751079641788E-001                 -4.7820177686141141E-001                  6.6391476433817544E+000                 -1.3783743280254888E+000                  1.3396177108069358E+001                  6.7865041381712687E-001                  3.0127511128120654E-001                  2.0074474901666584E-002 
                                    1208                  2.9611929164689238E-001                 -4.8199195003878625E-001                  6.6408982562269587E+000                 -1.3718626909864950E+000                  1.3404393790304605E+001                  6.7865041381515434E-001                  3.0127511128317913E-001                  2.0074474901666584E-002 
                                    1209                  2.9610518207212966E-001                 -4.8389595449871931E-001                  6.6420695696976138E+000                 -1.3675165497342698E+000                  1.3409881008063573E+001                  6.7865041381379820E-001                  3.0127511128453516E-001                  2.0074474901666584E-002 
                                    1210                  2.9609107249736699E-001                 -4.8580599628982907E-001                  6.6438328922074907E+000                 -1.3609895829952607E+000                  1.3418126055542189E+001                  6.7865041381172719E-001                  3.0127511128660633E-001                  2.0074474901666473E-002 
                                    1211                  2.9606285334784183E-001                 -4.8964447474049827E-001                  6.6462058590582309E+000                 -1.3521630152330186E+000                  1.3429262544069006E+001                  6.7865041380881141E-001                  3.0127511128952222E-001                  2.0074474901666362E-002 
                                    1212                  2.9603463419831672E-001                 -4.9350711314047346E-001                  6.6485993325879313E+000                 -1.3432467694153889E+000                  1.3440507722832082E+001                  6.7865041380572788E-001                  3.0127511129260565E-001                  2.0074474901666473E-002 
                                    1213                  2.9600641504879133E-001                 -4.9739390960029906E-001                  6.6510134994529020E+000                 -1.3342406737562598E+000                  1.3451862327545715E+001                  6.7865041380246327E-001                  3.0127511129587026E-001                  2.0074474901666473E-002 
                                    1214                  2.9597819589926611E-001                 -5.0130485865278152E-001                  6.6534485397646215E+000                 -1.3251446491525365E+000                  1.3463327075038471E+001                  6.7865041379900881E-001                  3.0127511129932466E-001                  2.0074474901666584E-002 
                                    1215                  2.9594997674974072E-001                 -5.0523995195291638E-001                  6.6559046288259305E+000                 -1.3159586304131987E+000                  1.3474902662639057E+001                  6.7865041379532864E-001                  3.0127511130300488E-001                  2.0074474901666473E-002 
                                    1216                  2.9592175760021538E-001                 -5.0919917829257866E-001                  6.6583819383496472E+000                 -1.3066824768729148E+000                  1.3486589767576911E+001                  6.7865041379143665E-001                  3.0127511130689699E-001                  2.0074474901666362E-002 
                                    1217                  2.9589353845069027E-001                 -5.1318252278632137E-001                  6.6608806368703766E+000                 -1.2973158707615413E+000                  1.3498389046310423E+001                  6.7865041378733582E-001                  3.0127511131099782E-001                  2.0074474901666362E-002 
                                    1218                  2.9586531930116522E-001                 -5.1718996505975545E-001                  6.6634008905050184E+000                 -1.2878581236505622E+000                  1.3510301133674515E+001                  6.7865041378301727E-001                  3.0127511131531626E-001                  2.0074474901666473E-002 
                                    1219                  2.9583710015163966E-001                 -5.2122147551148501E-001                  6.6659428638892448E+000                 -1.2783081968397794E+000                  1.3522326641620364E+001                  6.7865041377846669E-001                  3.0127511131986690E-001                  2.0074474901666362E-002 
                                    1220                  2.9580888100211422E-001                 -5.2527701155190598E-001                  6.6685067203486428E+000                 -1.2686651018119246E+000                  1.3534466157555642E+001                  6.7865041377369950E-001                  3.0127511132463408E-001                  2.0074474901666362E-002 
                                    1221                  2.9578066185258894E-001                 -5.2935651744382262E-001                  6.6710926211794117E+000                 -1.2589280562829392E+000                  1.3546720242666714E+001                  6.7865041376859714E-001                  3.0127511132973639E-001                  2.0074474901666473E-002 
                                    1222                  2.9575244270306361E-001                 -5.3345992563851830E-001                  6.6737007245806641E+000                 -1.2490965771015481E+000                  1.3559089430389935E+001                  6.7865041376317869E-001                  3.0127511133515483E-001                  2.0074474901666473E-002 
                                    1223                  2.9572422355353839E-001                 -5.3758715909506327E-001                  6.6763311844427484E+000                 -1.2391705298937559E+000                  1.3571574225152725E+001                  6.7865041375739599E-001                  3.0127511134093765E-001                  2.0074474901666362E-002 
                                    1224                  2.9569600440401317E-001                 -5.4173813422501416E-001                  6.6783224620216455E+000                 -1.2316216074280619E+000                  1.3581058992214725E+001                  6.7865041375278778E-001                  3.0127511134554585E-001                  2.0074474901666362E-002 
                                    1225                  2.9568189482925022E-001                 -5.4382231349580867E-001                  6.6796546280176914E+000                 -1.2265882493315567E+000                  1.3587388197835505E+001                  6.7865041374962776E-001                  3.0127511134870577E-001                  2.0074474901666473E-002 
                                    1226                  2.9566778525448734E-001                 -5.4591239433022865E-001                  6.6816598170079491E+000                 -1.2190370816542717E+000                  1.3596891163421583E+001                  6.7865041374471857E-001                  3.0127511135361501E-001                  2.0074474901666362E-002 
                                    1227                  2.9563956610496200E-001                 -5.5011059198988865E-001                  6.6843581968117505E+000                 -1.2088285522068356E+000                  1.3609725500495701E+001                  6.7865041373783264E-001                  3.0127511136050084E-001                  2.0074474901666584E-002 
                                    1228                  2.9561134695543667E-001                 -5.5433225904325678E-001                  6.6870794928149513E+000                 -1.1985257794096094E+000                  1.3622677158430561E+001                  6.7865041373053470E-001                  3.0127511136779883E-001                  2.0074474901666473E-002 
                                    1229                  2.9558312780591139E-001                 -5.5857729219146524E-001                  6.6891394107244952E+000                 -1.1906915882375881E+000                  1.3632515840761359E+001                  6.7865041372478929E-001                  3.0127511137354418E-001                  2.0074474901666584E-002 
                                    1230                  2.9556901823114884E-001                 -5.6070833736084724E-001                  6.6905173974520711E+000                 -1.1854695831173012E+000                  1.3639079606284014E+001                  6.7865041372079637E-001                  3.0127511137753710E-001                  2.0074474901666584E-002 
                                    1231                  2.9555490865638639E-001                 -5.6284517959928870E-001                  6.6925914014130896E+000                 -1.1776374467412396E+000                  1.3648932357469164E+001                  6.7865041371456047E-001                  3.0127511138377289E-001                  2.0074474901666584E-002 
                                    1232                  2.9552668950686123E-001                 -5.6713659691495788E-001                  6.6953821791084067E+000                 -1.1670492518042703E+000                  1.3662237931620952E+001                  6.7865041370579127E-001                  3.0127511139254237E-001                  2.0074474901666362E-002 
                                    1233                  2.9549847035733579E-001                 -5.7145100399591608E-001                  6.6981963623549667E+000                 -1.1563649361109543E+000                  1.3675662015080933E+001                  6.7865041369641288E-001                  3.0127511140192065E-001                  2.0074474901666473E-002 
                                    1234                  2.9547025120781034E-001                 -5.7578825058599137E-001                  6.7003264163800242E+000                 -1.1482407299521686E+000                  1.3685858499222665E+001                  6.7865041368892154E-001                  3.0127511140941182E-001                  2.0074474901666584E-002 
                                    1235                  2.9545614163304723E-001                 -5.7796517484961019E-001                  6.7017512014542016E+000                 -1.1428267294171408E+000                  1.3692659191067351E+001                  6.7865041368377499E-001                  3.0127511141455854E-001                  2.0074474901666473E-002 
                                    1236                  2.9544203205828418E-001                 -5.8014774666315583E-001                  6.7038954574982395E+000                 -1.1347087191147132E+000                  1.3702864945714067E+001                  6.7865041367578005E-001                  3.0127511142255359E-001                  2.0074474901666362E-002 
                                    1237                  2.9541381290875840E-001                 -5.8453018252650735E-001                  6.7060610699235932E+000                 -1.1264384130065819E+000                  1.3713241233897280E+001                  6.7865041366743484E-001                  3.0127511143089880E-001                  2.0074474901666362E-002 
                                    1238                  2.9539970333399573E-001                 -5.8672956316989633E-001                  6.7075095702790071E+000                 -1.1209280202650744E+000                  1.3720160902609550E+001                  6.7865041366161494E-001                  3.0127511143671870E-001                  2.0074474901666362E-002 
                                    1239                  2.9538559375923307E-001                 -5.8893450158146299E-001                  6.7096894089678223E+000                 -1.1126669914989407E+000                  1.3730543799450491E+001                  6.7865041365249956E-001                  3.0127511144583391E-001                  2.0074474901666584E-002 
                                    1240                  2.9535737460970773E-001                 -5.9336140936863557E-001                  6.7126221316621635E+000                 -1.1015013988470492E+000                  1.3744562701567927E+001                  6.7865041363964806E-001                  3.0127511145868541E-001                  2.0074474901666584E-002 
                                    1241                  2.9532915546018246E-001                 -5.9781026549053473E-001                  6.7148415781792821E+000                 -1.0930135147531570E+000                  1.3755209143850195E+001                  6.7865041362945011E-001                  3.0127511146888336E-001                  2.0074474901666584E-002 
                                    1242                  2.9531504588541990E-001                 -6.0004262994481128E-001                  6.7163259622662999E+000                 -1.0873599379539218E+000                  1.3762307464479212E+001                  6.7865041362237211E-001                  3.0127511147596148E-001                  2.0074474901666362E-002 
                                    1243                  2.9530093631065724E-001                 -6.0228040646361547E-001                  6.7178163507072375E+000                 -1.0816827342184077E+000                  1.3769435547116403E+001                  6.7865041361506573E-001                  3.0127511148326774E-001                  2.0074474901666584E-002 
                                    1244                  2.9528682673589479E-001                 -6.0452356979827926E-001                  6.7193127495563711E+000                 -1.0759819683512593E+000                  1.3776593381224052E+001                  6.7865041360750200E-001                  3.0127511149083169E-001                  2.0074474901666362E-002 
                                    1245                  2.9527271716113224E-001                 -6.0677209439594970E-001                  6.7215644033081059E+000                 -1.0674390655631345E+000                  1.3787330618562546E+001                  6.7865041359568234E-001                  3.0127511150265107E-001                  2.0074474901666584E-002 
                                    1246                  2.9524449801160718E-001                 -6.1128560602123538E-001                  6.7245932538696751E+000                 -1.0558954093120618E+000                  1.3801825631485936E+001                  6.7865041357897904E-001                  3.0127511151935454E-001                  2.0074474901666362E-002 
                                    1247                  2.9521627886208196E-001                 -6.1582024768545673E-001                  6.7276462469358869E+000                 -1.0442575278224562E+000                  1.3816439357523697E+001                  6.7865041356110334E-001                  3.0127511153723013E-001                  2.0074474901666584E-002 
                                    1248                  2.9518805971255674E-001                 -6.2037579127293685E-001                  6.7299562074763974E+000                 -1.0354123153734536E+000                  1.3827535111567869E+001                  6.7865041354682321E-001                  3.0127511155151010E-001                  2.0074474901666695E-002 
                                    1249                  2.9517395013779357E-001                 -6.2266107246474744E-001                  6.7315008722632204E+000                 -1.0295228114664996E+000                  1.3834930262471019E+001                  6.7865041353694766E-001                  3.0127511156138576E-001                  2.0074474901666584E-002 
                                    1250                  2.9515984056303057E-001                 -6.2495148473350792E-001                  6.7338248342553371E+000                 -1.0206989876548906E+000                  1.3846020225011744E+001                  6.7865041352154865E-001                  3.0127511157678477E-001                  2.0074474901666584E-002 
                                    1251                  2.9513162141350480E-001                 -6.2954808392439443E-001                  6.7361711219178204E+000                 -1.0117095695574947E+000                  1.3857294597764950E+001                  6.7865041350536914E-001                  3.0127511159296427E-001                  2.0074474901666584E-002 
                                    1252                  2.9511751183874202E-001                 -6.3185368505709738E-001                  6.7377399648319365E+000                 -1.0057249989150900E+000                  1.3864807640232399E+001                  6.7865041349408561E-001                  3.0127511160424786E-001                  2.0074474901666584E-002 
                                    1253                  2.9510340226397924E-001                 -6.3416428033203553E-001                  6.7401001284456958E+000                 -9.9676048368234405E-001                  1.3876072684858729E+001                  6.7865041347639898E-001                  3.0127511162193432E-001                  2.0074474901666695E-002 
                                    1254                  2.9507518311445391E-001                 -6.3880084312588170E-001                  6.7432739730612123E+000                 -9.8464961752455915E-001                  1.3891275789959755E+001                  6.7865041345128607E-001                  3.0127511164704740E-001                  2.0074474901666584E-002 
                                    1255                  2.9504696396492863E-001                 -6.4345696293352350E-001                  6.7456747262980601E+000                 -9.7544788929653359E-001                  1.3902816013954261E+001                  6.7865041343125088E-001                  3.0127511166708254E-001                  2.0074474901666584E-002 
                                    1256                  2.9503285439016574E-001                 -6.4579199669684550E-001                  6.7472797959083826E+000                 -9.6932429086201577E-001                  1.3910504399375762E+001                  6.7865041341731835E-001                  3.0127511168101528E-001                  2.0074474901666362E-002 
                                    1257                  2.9501874481540297E-001                 -6.4813181332198533E-001                  6.7488908834585457E+000                 -9.6317792877704211E-001                  1.3918221794033053E+001                  6.7865041340288201E-001                  3.0127511169545157E-001                  2.0074474901666362E-002 
                                    1258                  2.9500463524063997E-001                 -6.5047637688577620E-001                  6.7505079826802650E+000                 -9.5700884892827043E-001                  1.3925968129224803E+001                  6.7865041338794185E-001                  3.0127511171039162E-001                  2.0074474901666584E-002 
                                    1259                  2.9499052566587708E-001                 -6.5282565086716193E-001                  6.7529403421183867E+000                 -9.4777191663135330E-001                  1.3937579350788297E+001                  6.7865041336459642E-001                  3.0127511173373694E-001                  2.0074474901666584E-002 
                                    1260                  2.9496230651635169E-001                 -6.5753874230594334E-001                  6.7553952820831924E+000                 -9.3836349041082789E-001                  1.3949382050030025E+001                  6.7865041334001130E-001                  3.0127511175832222E-001                  2.0074474901666473E-002 
                                    1261                  2.9494819694158891E-001                 -6.5990191905015760E-001                  6.7570363679339840E+000                 -9.3210375661529044E-001                  1.3957243405273584E+001                  6.7865041332283693E-001                  3.0127511177549660E-001                  2.0074474901666473E-002 
                                    1262                  2.9493408736682625E-001                 -6.6226965254060977E-001                  6.7595045930510187E+000                 -9.2273228508468863E-001                  1.3969025157816585E+001                  6.7865041329588072E-001                  3.0127511180245276E-001                  2.0074474901666584E-002 
                                    1263                  2.9490586821730091E-001                 -6.6701920437544038E-001                  6.7619954370667674E+000                 -9.1318660546337638E-001                  1.3981000489904929E+001                  6.7865041326734610E-001                  3.0127511183098732E-001                  2.0074474901666584E-002 
                                    1264                  2.9489175864253769E-001                 -6.6940035900317352E-001                  6.7636603794710011E+000                 -9.0683641351517175E-001                  1.3988975525298532E+001                  6.7865041324751973E-001                  3.0127511185081385E-001                  2.0074474901666362E-002 
                                    1265                  2.9487764906777447E-001                 -6.7178590303217789E-001                  6.7661642675360119E+000                 -8.9733093740614345E-001                  1.4000925722145059E+001                  6.7865041321652753E-001                  3.0127511188180600E-001                  2.0074474901666473E-002 
                                    1266                  2.9484942991824870E-001                 -6.7657057789318842E-001                  6.7686907985975848E+000                 -8.8764913068730278E-001                  1.4013071456491016E+001                  6.7865041318370867E-001                  3.0127511191462475E-001                  2.0074474901666584E-002 
                                    1267                  2.9483532034348597E-001                 -6.7896902481253996E-001                  6.7703794467512788E+000                 -8.8120961269713349E-001                  1.4021158633448144E+001                  6.7865041316083330E-001                  3.0127511193750006E-001                  2.0074474901666584E-002 
                                    1268                  2.9482121076872320E-001                 -6.8137168435586570E-001                  6.7729187617411366E+000                 -8.7157235467340333E-001                  1.4033274891988752E+001                  6.7865041312498098E-001                  3.0127511197335238E-001                  2.0074474901666584E-002 
                                    1269                  2.9479299161919786E-001                 -6.8619006912695812E-001                  6.7758131176513015E+000                 -8.6050436094824423E-001                  1.4047166152642703E+001                  6.7865041308186724E-001                  3.0127511201646617E-001                  2.0074474901666584E-002 
                                    1270                  2.9477337150038446E-001                 -6.8954951966201128E-001                  6.7781971505498628E+000                 -8.5141663513721855E-001                  1.4058580494328350E+001                  6.7865041304454254E-001                  3.0127511205379076E-001                  2.0074474901666695E-002 
                                    1271                  2.9475375138157101E-001                 -6.9291673176642488E-001                  6.7805924801144215E+000                 -8.4228783679883723E-001                  1.4070047499816216E+001                  6.7865041300526652E-001                  3.0127511209306668E-001                  2.0074474901666806E-002 
                                    1272                  2.9473413126275760E-001                 -6.9629158372826983E-001                  6.7829990696248172E+000                 -8.3311853463871199E-001                  1.4081566830222330E+001                  6.7865041296393014E-001                  3.0127511213440317E-001                  2.0074474901666695E-002 
