                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      4.5000000000000001E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27 
                                star_age                                star_mass                                    log_R                                   log_LH                                  log_LHe                                 log_Teff                               luminosity                                    log_L                                    log_g                             he_core_mass                              c_core_mass                              o_core_mass                          v_wind_Km_per_s                           shock_velocity                          log_surf_cell_P                   log_surf_cell_pressure                    log_surf_cell_density                log_surf_cell_temperature                          surf_avg_logRho                              surface_c12                              surface_c13                              surface_o16                               center_c12                               center_c13                                       pp                                      cno                                 tri_alfa 
                 6.4043424398192489E+008                  3.6521712199096288E+000                  5.4832882744189759E-001                  2.2554306709708487E+000                 -3.2891057533293406E+001                  4.0511377898520546E+000                  1.7975920610713905E+002                  2.2546911413867616E+000                  3.9037828283222757E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7166652131151450E+000                  2.7166652131151450E+000                 -9.4687641832443923E+000                  4.0522336591870660E+000                  0.0000000000000000E+000                  2.3225272119698969E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  8.9345670369132593E-005                  0.0000000000000000E+000                  5.3588765825163032E-001                  2.2470666211366854E+000                 -3.2891057533293406E+001 
                 6.8483498075949001E+008                  3.8741749037974564E+000                  5.9789023795688134E-001                  2.4115578925262793E+000                 -2.5057442542003802E+001                  4.0748603129453249E+000                  2.8099853441441746E+002                  2.4487040547898089E+000                  3.8302881010170520E+000                  2.5508993711878519E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7393495254345650E+000                  2.7393495254345650E+000                 -9.4838447880539931E+000                  4.0763695127288653E+000                  0.0000000000000000E+000                  2.3225272119698956E-003                  0.0000000000000000E+000                  6.1729987356206693E-003                  1.4419367283475230E-004                  0.0000000000000000E+000                  6.0457118939426757E-001                  2.4047312611462277E+000                 -2.5057442542003802E+001 
                 6.8523119299341500E+008                  3.8761559649670798E+000                  6.0585536088599001E-001                  2.4813652000944031E+000                 -2.6887325180730326E+001                  4.0730731113074770E+000                  2.8673816003486417E+002                  2.4574854940966353E+000                  3.8145798750874254E+000                  2.6566713356510252E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7265124853350620E+000                  2.7265124853350620E+000                 -9.4951969391762727E+000                  4.0745182348444517E+000                  0.0000000000000000E+000                  2.3225272119698961E-003                  0.0000000000000000E+000                  6.1729987356206710E-003                  1.4162930015132621E-004                  0.0000000000000000E+000                  6.5879951667352965E-001                  2.4747809457986851E+000                 -2.6887325180730326E+001 
                 6.8534505975933242E+008                  3.8767252987966665E+000                  6.1893272319603121E-001                  2.4825189979207760E+000                 -2.7300985742181183E+001                  4.0691437214478414E+000                  2.9371265513353046E+002                  2.4679226592781784E+000                  3.7884889354093745E+000                  2.6566713356511190E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.7029289374104706E+000                  2.7029289374104706E+000                 -9.5150323145378053E+000                  4.0704951243861682E+000                  0.0000000000000000E+000                  2.3225272119698969E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  1.3945451602875899E-004                  0.0000000000000000E+000                  6.2106886513592352E-001                  2.4765025671874716E+000                 -2.7300985742181183E+001 
                 6.8547800792863894E+008                  3.8773900396431982E+000                  6.2801579248960282E-001                  2.4835140540569598E+000                 -2.7525118043164721E+001                  4.0662118363821920E+000                  2.9809950686967699E+002                  2.4743612576027236E+000                  3.7703972587742793E+000                  2.6566713356511368E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6862296976096141E+000                  2.6862296976096141E+000                 -9.5288235504450967E+000                  4.0675027984218044E+000                  0.0000000000000000E+000                  2.3225272119698948E-003                  0.0000000000000000E+000                  6.1729987356206727E-003                  1.3862255057036003E-004                  0.0000000000000000E+000                  5.9679813510687718E-001                  2.4778398834631017E+000                 -2.7525118043164721E+001 
                 6.8572416078491318E+008                  3.8786208039245711E+000                  6.3796599834378975E-001                  2.4852328991553745E+000                 -2.7652514877751475E+001                  4.0625729844590861E+000                  3.0179098436469735E+002                  2.4797062616186740E+000                  3.7506346792972396E+000                  2.7024735138122552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6671218691666856E+000                  2.6671218691666856E+000                 -9.5441156479758398E+000                  4.0638032964501578E+000                  0.0000000000000000E+000                  2.3225272119698965E-003                  0.0000000000000000E+000                  6.1729987356206753E-003                  1.3827247125450088E-004                  0.0000000000000000E+000                  5.7165367104598364E-001                  2.4799011682620904E+000                 -2.7652514877751475E+001 
                 6.8716446641369188E+008                  3.8858223320684626E+000                  6.7588548066620191E-001                  2.4962619676966615E+000                 -2.6851707363436727E+001                  4.0465916270337434E+000                  3.1018428883934808E+002                  2.4916197965621270E+000                  3.6756013319455625E+000                  3.0190891625650385E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5923156135222230E+000                  2.5923156135222230E+000                 -9.6003472008766977E+000                  4.0476212093325792E+000                  0.0000000000000000E+000                  2.3225272119698961E-003                  0.0000000000000000E+000                  6.1729987356206753E-003                  1.3821241035301388E-004                  0.0000000000000000E+000                  4.8409944288025597E-001                  2.4920182948573499E+000                 -2.6851707363436727E+001 
                 6.8877558635414326E+008                  3.8938779317707182E+000                  7.4945411393954331E-001                  2.4997382794635485E+000                 -2.2849606781922969E+001                  4.0087376546907434E+000                  3.0714339027276674E+002                  2.4873411737368079E+000                  3.5293634583396902E+000                  3.4217590541462711E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4586719575824034E+000                  2.4586719575824034E+000                 -9.6734775498401167E+000                  4.0094408596089384E+000                  0.0000000000000000E+000                  2.3225272119698961E-003                  0.0000000000000000E+000                  6.1729987356206762E-003                  1.3821240931641100E-004                  0.0000000000000000E+000                  2.8069547557435287E-001                  2.4971076713969191E+000                 -2.2849606781922969E+001 
                 6.8934224960248375E+008                  3.8967112480124211E+000                  8.0307081014719039E-001                  2.4901380828226651E+000                 -1.9699716830436831E+001                  3.9772111603770610E+000                  2.9408209860701317E+002                  2.4684685888973714E+000                  3.4224459582491260E+000                  3.5554808386857012E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4139493180364799E+000                  2.4139493180364799E+000                 -9.6328472860891701E+000                  3.9776791204722670E+000                  0.0000000000000000E+000                  2.3225272119698956E-003                  0.0000000000000000E+000                  6.1729987356206701E-003                  1.3821240931640970E-004                  0.0000000000000000E+000                  1.1355691170294673E-001                  2.4883094895570279E+000                 -1.9699716830436831E+001 
                 6.9008894502091515E+008                  3.9004447251045780E+000                  9.4255805277417892E-001                  2.4323809409798263E+000                 -1.3982373059848232E+001                  3.8831825684616579E+000                  2.3514118715726022E+002                  2.3713287064897370E+000                  3.1438873755701247E+000                  3.7958668139877560E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9728215816406993E+000                  2.9728215816406993E+000                 -8.7574330267281191E+000                  3.8832167868149554E+000                  0.0000000000000000E+000                  2.3225272119698978E-003                  0.0000000000000000E+000                  6.1729987356206788E-003                  1.3821240931343807E-004                  0.0000000000000000E+000                 -3.2261517491167435E-001                  2.4316168057780554E+000                 -1.3982373059848232E+001 
                 6.9048055442666841E+008                  3.9024027721333447E+000                  1.0836135373262001E+000                  2.3335878202121094E+000                 -1.0565367991792392E+001                  3.7650200125747788E+000                  1.5163150727451793E+002                  2.1807894520462630E+000                  2.8619943702384232E+000                  3.9223720417255797E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7742571995718004E+000                  3.7742571995718004E+000                 -7.8161511002278710E+000                  3.7650214543929579E+000                  0.0000000000000000E+000                  2.3225272119698952E-003                  0.0000000000000000E+000                  6.1729987356206719E-003                  1.3821240893898537E-004                  0.0000000000000000E+000                 -7.0370894140254270E-001                  2.3331890828759994E+000                 -1.0565367991792392E+001 
                 6.9085357485321975E+008                  3.9042678742661003E+000                  1.1072983650892692E+000                  2.1862917411305167E+000                 -7.4105698259640578E+000                  3.7095764013180195E+000                  1.0148098233701626E+002                  2.0063846625453636E+000                  2.8148322304681153E+000                  4.0288796447581743E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0120876400488346E+000                  4.0120876400488346E+000                 -7.5224929514981937E+000                  3.7095770722549326E+000                  0.0000000000000000E+000                  2.3225272114531727E-003                  0.0000000000000000E+000                  6.1729987356206701E-003                  1.3821241790836034E-004                  0.0000000000000000E+000                 -1.0655463624113020E+000                  2.1860484827387077E+000                 -7.4105698259640578E+000 
                 6.9124732048670650E+008                  3.9062366024335340E+000                  1.3183000378172882E+000                  2.3214852595190063E+000                 -4.1602698802368030E+000                  3.6849091005868835E+000                  2.1365782600349630E+002                  2.3297188050768587E+000                  2.3930478229309124E+000                  4.1226809245014423E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8123924309330719E+000                  3.8123924309330719E+000                 -7.6972237245361761E+000                  3.6849092528825742E+000                  0.0000000000000000E+000                  1.9211468062591205E-003                  0.0000000000000000E+000                  6.1739849995525098E-003                  1.3835046095364291E-004                  0.0000000000000000E+000                 -1.1950043018916041E+000                  2.3213530201196653E+000                 -4.1602698802368030E+000 
                 6.9153723052008605E+008                  3.9076861526004323E+000                  1.4037016556698567E+000                  2.4480854436173551E+000                 -2.0260499915550554E+000                  3.6752241853337262E+000                  2.8958921241001514E+002                  2.4617823797693648E+000                  2.2224057179831900E+000                  4.2022649512482563E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7217404430175232E+000                  3.7217404430175232E+000                 -7.7780533762972386E+000                  3.6752242708034646E+000                  0.0000000000000000E+000                  1.8103688553763489E-003                  0.0000000000000000E+000                  6.1835061085789801E-003                  1.5560282676098429E-004                  0.0000000000000000E+000                 -1.2238270421713173E+000                  2.4479929912468918E+000                 -2.0260499915550554E+000 
                 6.9175363177351463E+008                  3.9087681588675749E+000                  1.4624712461760736E+000                  2.5376693543568569E+000                 -5.4511351613941050E-001                  3.6683719037924294E+000                  3.5637927058892029E+002                  2.5519124346166109E+000                  2.1049867729077887E+000                  4.2630715386297796E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6587414148517916E+000                  3.6587414148517916E+000                 -7.8337040754172138E+000                  3.6683719613101129E+000                  0.0000000000000000E+000                  1.7874787876758168E-003                  0.0000000000000000E+000                  6.1687683731080486E-003                  6.9329844185186777E-004                  0.0000000000000000E+000                 -1.2398958883069735E+000                  2.5375968681604895E+000                 -5.4511351613941050E-001 
                 6.9193027875031245E+008                  3.9096513937515631E+000                  1.4991494061876494E+000                  2.5894912299837509E+000                  1.2910984459636068E+000                  3.6640915558604190E+000                  4.0564615418492752E+002                  2.6081473629117222E+000                  2.0317285760501673E+000                  4.3107280905309703E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6194995696383776E+000                  3.6194995696383776E+000                 -7.8677359880944762E+000                  3.6640916007804036E+000                  0.0000000000000000E+000                  1.7741959194919716E-003                  0.0000000000000000E+000                  6.1405637666849646E-003                  2.0060464296041787E-003                  0.0000000000000000E+000                 -1.2359516936343162E+000                  2.5894263106809734E+000                  1.2910984459636068E+000 
