                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                    1837                  4.6486298410599142E-001                 -1.1354479636076638E+000                  7.2779049401686136E+000                 -1.1543118665364975E-001                  1.5350346828967602E+001                  6.7868661859770152E-001                  3.0123878124577891E-001                  2.0074600156519518E-002 
                                    1838                  4.6486230347365642E-001                 -1.1359101779428371E+000                  7.2783722523533330E+000                 -1.1397412050031067E-001                  1.5352263382228903E+001                  6.7868727408080909E-001                  3.0123812301339131E-001                  2.0074602905799654E-002 
                                    1839                  4.6486162284132160E-001                 -1.1363723172138080E+000                  7.2790728777704752E+000                 -1.1179216655575429E-001                  1.5355134597467950E+001                  6.7868827779111329E-001                  3.0123711506271444E-001                  2.0074607146172263E-002 
                                    1840                  4.6486026157665161E-001                 -1.1372963761282029E+000                  7.2797735716339123E+000                 -1.0960395643242368E-001                  1.5358011245842922E+001                  6.7868930314430009E-001                  3.0123608534379975E-001                  2.0074611511900153E-002 
                                    1841                  4.6485958094431673E-001                 -1.1377582899602665E+000                  7.2802404726541328E+000                 -1.0814759559233429E-001                  1.5359926590723337E+001                  6.7869000075666652E-001                  3.0123538473913070E-001                  2.0074614504202781E-002 
                                    1842                  4.6485890031198179E-001                 -1.1382201285680360E+000                  7.2807072710936209E+000                 -1.0669141383942747E-001                  1.5361841633635006E+001                  6.7869070919050212E-001                  3.0123467324903525E-001                  2.0074617560462693E-002 
                                    1843                  4.6485821967964691E-001                 -1.1386818919142232E+000                  7.2811739670348485E+000                 -1.0523541318874836E-001                  1.5363756374629526E+001                  6.7869142856066322E-001                  3.0123395075732456E-001                  2.0074620682012156E-002 
                                    1844                  4.6485753904731192E-001                 -1.1391435799634817E+000                  7.2818736693535628E+000                 -1.0305506596106445E-001                  1.5366624877911718E+001                  6.7869252933555180E-001                  3.0123284516920296E-001                  2.0074625495245302E-002 
                                    1845                  4.6485617778264199E-001                 -1.1400667357481939E+000                  7.2828064470504597E+000                 -1.0014415279441644E-001                  1.5370452567637297E+001                  6.7869403511050241E-001                  3.0123133274227687E-001                  2.0074632147220717E-002 
                                    1846                  4.6485481651797211E-001                 -1.1409895899580875E+000                  7.2837388161833259E+000                 -9.7233997281757245E-002                  1.5374279050617794E+001                  6.7869558666712237E-001                  3.0122977424712138E-001                  2.0074639085756241E-002 
                                    1847                  4.6485345525330213E-001                 -1.1419121423785810E+000                  7.2846707773089037E+000                 -9.4324611525593585E-002                  1.5378104327228453E+001                  6.7869718489018538E-001                  3.0122816878693470E-001                  2.0074646322879919E-002 
                                    1848                  4.6485209398863220E-001                 -1.1428343928198372E+000                  7.2853696300343120E+000                 -9.2139777433655840E-002                  1.5380975532287412E+001                  6.7869841366322270E-001                  3.0122693438902787E-001                  2.0074651947749489E-002 
                                    1849                  4.6485141335629715E-001                 -1.1432954019028485E+000                  7.2858353051642153E+000                 -9.0685681806201249E-002                  1.5382887256881695E+001                  6.7869924856243125E-001                  3.0122609563584307E-001                  2.0074655801725738E-002 
                                    1850                  4.6485073272396221E-001                 -1.1437563354318012E+000                  7.2863008785632379E+000                 -8.9231783375307641E-002                  1.5384798680076520E+001                  6.7870009561053435E-001                  3.0122524465190520E-001                  2.0074659737560507E-002 
                                    1851                  4.6485005209162722E-001                 -1.1442171933878098E+000                  7.2869988990869894E+000                 -8.7054604036367098E-002                  1.5387662218334984E+001                  6.7870138975817162E-001                  3.0122394444000355E-001                  2.0074665801824820E-002 
                                    1852                  4.6484869082695723E-001                 -1.1451386881796100E+000                  7.2876969888820664E+000                 -8.4871257150515550E-002                  1.5390531158266471E+001                  6.7870271097046542E-001                  3.0122261697466973E-001                  2.0074672054864795E-002 
                                    1853                  4.6484801019462191E-001                 -1.1455993193061447E+000                  7.2883945526561380E+000                 -8.2694967612472664E-002                  1.5393393343816681E+001                  6.7870406099885550E-001                  3.0122126048954861E-001                  2.0074678511595945E-002 
                                    1854                  4.6484664892995203E-001                 -1.1465203602702243E+000                  7.2890921856766147E+000                 -8.0512517453745949E-002                  1.5396260925451212E+001                  6.7870543871779687E-001                  3.0121987611326184E-001                  2.0074685168941286E-002 
                                    1855                  4.6484596829761710E-001                 -1.1469807644074197E+000                  7.2897892933856205E+000                 -7.8337116574392698E-002                  1.5399121758848747E+001                  6.7870684676241755E-001                  3.0121846118968010E-001                  2.0074692047902354E-002 
                                    1856                  4.6484460703294711E-001                 -1.1479013512214358E+000                  7.2907186137686981E+000                 -7.5432861647311666E-002                  1.5402939202434670E+001                  6.7870876850082462E-001                  3.0121652994438963E-001                  2.0074701554785745E-002 
                                    1857                  4.6484324576827718E-001                 -1.1488216350733349E+000                  7.2914154869016077E+000                 -7.3251892283837119E-002                  1.5405804521463185E+001                  6.7871024340636066E-001                  3.0121504764920698E-001                  2.0074708944432418E-002 
                                    1858                  4.6484256513594219E-001                 -1.1492816605129392E+000                  7.2918798436507215E+000                 -7.1800360245971348E-002                  1.5407712331216944E+001                  6.7871124382736270E-001                  3.0121404216761016E-001                  2.0074714005027139E-002 
                                    1859                  4.6484188450360725E-001                 -1.1497416101491316E+000                  7.2925760410132705E+000                 -6.9626706447936407E-002                  1.5410570461896771E+001                  6.7871277015646803E-001                  3.0121250804250294E-001                  2.0074721801029094E-002 
                                    1860                  4.6484052323893738E-001                 -1.1506612875493827E+000                  7.2935041478903750E+000                 -6.6724766242960656E-002                  1.5414384294812223E+001                  6.7871485159720812E-001                  3.0121041582602315E-001                  2.0074732576768728E-002 
                                    1861                  4.6483916197426728E-001                 -1.1515806614095208E+000                  7.2944318508444210E+000                 -6.3823575252405312E-002                  1.5418196924767150E+001                  6.7871698747014264E-001                  3.0120826871876610E-001                  2.0074743811091311E-002 
                                    1862                  4.6483780070959735E-001                 -1.1524997314873839E+000                  7.2953591501143578E+000                 -6.0923120619754169E-002                  1.5422008352032915E+001                  6.7871917885959632E-001                  3.0120606561220437E-001                  2.0074755528199262E-002 
                                    1863                  4.6483643944492731E-001                 -1.1534184975122659E+000                  7.2965174607050134E+000                 -5.7304017026746659E-002                  1.5426765932692037E+001                  6.7872199676790512E-001                  3.0120323234691537E-001                  2.0074770885179505E-002 
                                    1864                  4.6483439754792211E-001                 -1.1547960898237830E+000                  7.2976756331852979E+000                 -5.3675069906199101E-002                  1.5431531701159273E+001                  6.7872489961423732E-001                  3.0120031335220115E-001                  2.0074787033561581E-002 
                                    1865                  4.6483303628325218E-001                 -1.1557140943240463E+000                  7.2986015212308519E+000                 -5.0777095194913045E-002                  1.5435338921102433E+001                  6.7872728495373369E-001                  3.0119791447977357E-001                  2.0074800566492801E-002 
                                    1866                  4.6483167501858225E-001                 -1.1566317936055046E+000                  7.2995270063653095E+000                 -4.7879813047705902E-002                  1.5439144939417107E+001                  6.7872972802910247E-001                  3.0119545728690028E-001                  2.0074814683997300E-002 
                                    1867                  4.6483031375391232E-001                 -1.1575491872972650E+000                  7.3004520886938931E+000                 -4.4983220774497526E-002                  1.5442949756300079E+001                  6.7873222789770382E-001                  3.0119294270412256E-001                  2.0074829398173621E-002 
                                    1868                  4.6482895248924228E-001                 -1.1584662750207328E+000                  7.3013767683064366E+000                 -4.2087323266337719E-002                  1.5446753371933157E+001                  6.7873478519776531E-001                  3.0119037006339172E-001                  2.0074844738843023E-002 
                                    1869                  4.6482759122457218E-001                 -1.1593830564057421E+000                  7.3020701606294649E+000                 -3.9912595874261027E-002                  1.5449608299376321E+001                  6.7873673917267563E-001                  3.0118840417333670E-001                  2.0074856653987672E-002 
                                    1870                  4.6482691059223724E-001                 -1.1598413293197642E+000                  7.3027630332326332E+000                 -3.7744814969377663E-002                  1.5452456535256067E+001                  6.7873872643154176E-001                  3.0118640461279433E-001                  2.0074868955663905E-002 
                                    1871                  4.6482554932756714E-001                 -1.1607576505557629E+000                  7.3036867064579853E+000                 -3.4850707832423292E-002                  1.5456257148441084E+001                  6.7874142553259120E-001                  3.0118368850937971E-001                  2.0074885958029087E-002 
                                    1872                  4.6482418806289716E-001                 -1.1616736646329071E+000                  7.3046099773466802E+000                 -3.1957340907294830E-002                  1.5460056560905718E+001                  6.7874418136697989E-001                  3.0118091495746868E-001                  2.0074903675551425E-002 
                                    1873                  4.6482282679822712E-001                 -1.1625893712711393E+000                  7.3059935451087412E+000                 -2.7631683740798271E-002                  1.5465741494137598E+001                  6.7874842697595050E-001                  3.0117664129009614E-001                  2.0074931733953361E-002 
                                    1874                  4.6482010426888704E-001                 -1.1644199056650415E+000                  7.3076075866166113E+000                 -2.2564422861203737E-002                  1.5472391516898098E+001                  6.7875352883875051E-001                  3.0117150456533559E-001                  2.0074966595913901E-002 
                                    1875                  4.6481806237188211E-001                 -1.1657919782091182E+000                  7.3087597205413557E+000                 -1.8946489690485131E-002                  1.5477139232429272E+001                  6.7875727608559688E-001                  3.0116773084895537E-001                  2.0074993065447799E-002 
                                    1876                  4.6481670110721218E-001                 -1.1667062985354735E+000                  7.3096807819118021E+000                 -1.6057406856475817E-002                  1.5480932043456841E+001                  6.7876033775795053E-001                  3.0116464696530676E-001                  2.0075015276742714E-002 
                                    1877                  4.6481533984254231E-001                 -1.1676203103101721E+000                  7.3106014420680552E+000                 -1.3169128110323943E-002                  1.5484723654418170E+001                  6.7876345258272419E-001                  3.0116150900629368E-001                  2.0075038410982127E-002 
                                    1878                  4.6481397857787243E-001                 -1.1685340133810449E+000                  7.3117514612970691E+000                 -9.5653043446044285E-003                  1.5489456521574443E+001                  6.7876742041493265E-001                  3.0115751088582016E-001                  2.0075068699247245E-002 
                                    1879                  4.6481193668086712E-001                 -1.1699040026288106E+000                  7.3129013383732708E+000                 -5.9519118281619737E-003                  1.5494197472365489E+001                  6.7877146853594483E-001                  3.0115343090459706E-001                  2.0075100559458159E-002 
                                    1880                  4.6481057541619714E-001                 -1.1708169332784621E+000                  7.3142794957390125E+000                 -1.6369142148029161E-003                  1.5499866275052844E+001                  6.7877643349319783E-001                  3.0114842542287551E-001                  2.0075141083926606E-002 
                                    1881                  4.6480785288685716E-001                 -1.1726419106832708E+000                  7.3161164112214214E+000                  4.1310138503534086E-003                  1.5507436443490189E+001                  6.7878321664011843E-001                  3.0114158435583532E-001                  2.0075199004046196E-002 
                                    1882                  4.6480513035751714E-001                 -1.1744656495007684E+000                  7.3174936287818042E+000                  8.4678269351467095E-003                  1.5513122790457800E+001                  6.7878842060483979E-001                  3.0113633385274990E-001                  2.0075245542410247E-002 
                                    1883                  4.6480376909284715E-001                 -1.1753770319686159E+000                  7.3184108901229354E+000                  1.1349405359392568E-002                  1.5516904204256599E+001                  6.7879194621291383E-001                  3.0113277555629725E-001                  2.0075278230788918E-002 
                                    1884                  4.6480240782817711E-001                 -1.1762881041242657E+000                  7.3193277529760898E+000                  1.4230242917501067E-002                  1.5520684418448607E+001                  6.7879551420654505E-001                  3.0112917351144647E-001                  2.0075312282008539E-002 
                                    1885                  4.6480104656350707E-001                 -1.1771988656738575E+000                  7.3207017250367601E+000                  1.8537306059837767E-002                  1.5526340680281676E+001                  6.7880094271978553E-001                  3.0112369120768345E-001                  2.0075366072531020E-002 
                                    1886                  4.6479832403416693E-001                 -1.1790194993298482E+000                  7.3227614379672756E+000                  2.5004746553253462E-002                  1.5534829055970903E+001                  6.7880924051481095E-001                  3.0111530623168209E-001                  2.0075453253507014E-002 
                                    1887                  4.6479492087249186E-001                 -1.1812935786323866E+000                  7.3252761405947489E+000                  3.2904752157222043E-002                  1.5545195671989230E+001                  6.7881959817890747E-001                  3.0110483087585327E-001                  2.0075570945239263E-002 
                                    1888                  4.6479083707848157E-001                 -1.1840199535295184E+000                  7.3273331245763274E+000                  3.9402854020600737E-002                  1.5553706137991654E+001                  6.7882821603881061E-001                  3.0109610707864637E-001                  2.0075676882542970E-002 
                                    1889                  4.6478879518147648E-001                 -1.1853820094534995E+000                  7.3284745530049928E+000                  4.3000403960946544E-002                  1.5558421543339188E+001                  6.7883305408748973E-001                  3.0109120571312670E-001                  2.0075740199383629E-002 
                                    1890                  4.6478743391680644E-001                 -1.1862896451300353E+000                  7.3293870619757282E+000                  4.5873297111066233E-002                  1.5562188562670363E+001                  6.7883694571351327E-001                  3.0108726107459849E-001                  2.0075793211888238E-002 
                                    1891                  4.6478607265213634E-001                 -1.1871969664192044E+000                  7.3307545171402584E+000                  5.0168469177945686E-002                  1.5567825116357708E+001                  6.7884281130453006E-001                  3.0108131185026982E-001                  2.0075876845200069E-002 
                                    1892                  4.6478335012279615E-001                 -1.1890107079156116E+000                  7.3328044715173597E+000                  5.6617735079907319E-002                  1.5576283860016499E+001                  6.7885165716757490E-001                  3.0107233061968847E-001                  2.0076012212736583E-002 
                                    1893                  4.6477994696112090E-001                 -1.1912761518757455E+000                  7.3353072818551874E+000                  6.4495002231851867E-002                  1.5586614249481038E+001                  6.7886250084105360E-001                  3.0106130433275213E-001                  2.0076194826194271E-002 
                                    1894                  4.6477586316711034E-001                 -1.1939921377656537E+000                  7.3378081880406114E+000                  7.2389743887247837E-002                  1.5596957098351666E+001                  6.7887333185351839E-001                  3.0105026981369370E-001                  2.0076398332787848E-002 
                                    1895                  4.6477246000543504E-001                 -1.1962532342782091E+000                  7.3393988075585117E+000                  7.7425303923392946E-002                  1.5603547715780094E+001                  6.7888019243547926E-001                  3.0104326796078695E-001                  2.0076539603733790E-002 
                                    1896                  4.6477109874076500E-001                 -1.1971570807248904E+000                  7.3407598337722479E+000                  8.1707755990701528E-002                  1.5609164540174563E+001                  6.7888603865158548E-001                  3.0103729238451221E-001                  2.0076668963902256E-002 
                                    1897                  4.6476837621142486E-001                 -1.1989638638662330E+000                  7.3428001665151887E+000                  8.8137971733525750E-002                  1.5617593615872620E+001                  6.7889473351914131E-001                  3.0102838838961687E-001                  2.0076878091241812E-002 
                                    1898                  4.6476497304974956E-001                 -1.2012205934242504E+000                  7.3452912594861797E+000                  9.5992267093082478E-002                  1.5627887728690515E+001                  6.7890519601675470E-001                  3.0101764404375864E-001                  2.0077159939486666E-002 
                                    1899                  4.6476088925573894E-001                 -1.2039260956322968E+000                  7.3477804888273281E+000                  1.0386425083441184E-001                  1.5638194124982027E+001                  6.7891543644804642E-001                  3.0100708977881424E-001                  2.0077473773139287E-002 
                                    1900                  4.6475748609406353E-001                 -1.2061784325826030E+000                  7.3493636986313904E+000                  1.0888537336924610E-001                  1.5644761435628132E+001                  6.7892181635138749E-001                  3.0100049206423457E-001                  2.0077691584377888E-002 
                                    1901                  4.6475612482939327E-001                 -1.2070787692158824E+000                  7.3507184003118908E+000                  1.1315573768039203E-001                  1.5650358493439285E+001                  6.7892718401003849E-001                  3.0099492541826328E-001                  2.0077890571698287E-002 
                                    1902                  4.6475340230005280E-001                 -1.2088785208980193E+000                  7.3527492723198664E+000                  1.1956768825122518E-001                  1.5658757840926945E+001                  6.7893505658575026E-001                  3.0098673152591965E-001                  2.0078211888330033E-002 
                                    1903                  4.6474999913837739E-001                 -1.2111264395439876E+000                  7.3543288264526474E+000                  1.2458137757752093E-001                  1.5665313475366958E+001                  6.7894102166784120E-001                  3.0098049655354436E-001                  2.0078481778614377E-002 
                                    1904                  4.6474863787370718E-001                 -1.2120250061729223E+000                  7.3554554367630915E+000                  1.2814003590141307E-001                  1.5669974414580372E+001                  6.7894518647546787E-001                  3.0097612748721203E-001                  2.0078686037320104E-002 
                                    1905                  4.6474659597670187E-001                 -1.2133722641172562E+000                  7.3572564174729873E+000                  1.3382307311030778E-001                  1.5677420428331075E+001                  6.7895168022324481E-001                  3.0096928571162013E-001                  2.0079034065135115E-002 
                                    1906                  4.6474319281502596E-001                 -1.2156161480985324E+000                  7.3592819877411335E+000                  1.4024085088669316E-001                  1.5685817459094828E+001                  6.7895873056333811E-001                  3.0096181031040981E-001                  2.0079459126252086E-002 
                                    1907                  4.6474047028568555E-001                 -1.2174097680783760E+000                  7.3610805349453763E+000                  1.4593360692754051E-001                  1.5693268595470480E+001                  6.7896475310279636E-001                  3.0095537804098366E-001                  2.0079868856220040E-002 
                                    1908                  4.6473774775634513E-001                 -1.2192020923972275E+000                  7.3624290272851658E+000                  1.5021344945103735E-001                  1.5698865255827647E+001                  6.7896911796627435E-001                  3.0095068433218125E-001                  2.0080197701544344E-002 
                                    1909                  4.6473638649167487E-001                 -1.2200977475104935E+000                  7.3637755693149547E+000                  1.5446645252817626E-001                  1.5704436170929183E+001                  6.7897334073420523E-001                  3.0094611371796420E-001                  2.0080545547830564E-002 
                                    1910                  4.6473366396233429E-001                 -1.2218881256934260E+000                  7.3664650474725732E+000                  1.6294274034010597E-001                  1.5715547487494828E+001                  6.7898135994567921E-001                  3.0093733567817105E-001                  2.0081304376149745E-002 
                                    1911                  4.6472821890365323E-001                 -1.2254653119222041E+000                  7.3691556763061064E+000                  1.7151134799812343E-001                  1.5726739732879816E+001                  6.7898882311407471E-001                  3.0092902259600901E-001                  2.0082154289916332E-002 
                                    1912                  4.6472549637431282E-001                 -1.2272517860488747E+000                  7.3707227156147841E+000                  1.7648423979410210E-001                  1.5733243088893493E+001                  6.7899290034686755E-001                  3.0092440347722516E-001                  2.0082696175907300E-002 
                                    1913                  4.6472345447730729E-001                 -1.2285907672912955E+000                  7.3719530507704922E+000                  1.8038693951641280E-001                  1.5738347596105751E+001                  6.7899597694843061E-001                  3.0092087919185262E-001                  2.0083143859716768E-002 
                                    1914                  4.6472175289646944E-001                 -1.2297060176428121E+000                  7.3730708247748060E+000                  1.8393100478663987E-001                  1.5742983673668514E+001                  6.7899863390076509E-001                  3.0091778779050743E-001                  2.0083578308727423E-002 
                                    1915                  4.6472005131563154E-001                 -1.2308207568825125E+000                  7.3742995964783873E+000                  1.8782527029797866E-001                  1.5748078563914897E+001                  6.7900146367509506E-001                  3.0091446320161952E-001                  2.0084073123285417E-002 
                                    1916                  4.6471800941862607E-001                 -1.2321577754411830E+000                  7.3756394327922736E+000                  1.9207504823889279E-001                  1.5753636870370935E+001                  6.7900439242067767E-001                  3.0091095996465889E-001                  2.0084647614663442E-002 
                                    1917                  4.6471596752162064E-001                 -1.2334940558701906E+000                  7.3774238864653379E+000                  1.9772245112530690E-001                  1.5761028618038571E+001                  6.7900804640646339E-001                  3.0090648607925646E-001                  2.0085467514280086E-002 
                                    1918                  4.6471256435994468E-001                 -1.2357196141818338E+000                  7.3789857215029828E+000                  2.0269741065584646E-001                  1.5767525591169692E+001                  6.7901103734786206E-001                  3.0090272874333951E-001                  2.0086233908798379E-002 
                                    1919                  4.6471120309527431E-001                 -1.2366092256187715E+000                  7.3798771541539043E+000                  2.0552676835647929E-001                  1.5771225020462778E+001                  6.7901265909428998E-001                  3.0090064957152657E-001                  2.0086691334183504E-002 
                                    1920                  4.6470984183060388E-001                 -1.2374985072875524E+000                  7.3807682299535990E+000                  2.0835536029546883E-001                  1.5774923232143582E+001                  6.7901420066991902E-001                  3.0089862910635484E-001                  2.0087170223726192E-002 
                                    1921                  4.6470848056593350E-001                 -1.2383874588518207E+000                  7.3815477105033942E+000                  2.1083152477212549E-001                  1.5778159818961392E+001                  6.7901550003534894E-001                  3.0089689744868009E-001                  2.0087602515970970E-002 
                                    1922                  4.6470745961743082E-001                 -1.2390539534985108E+000                  7.3822155512058822E+000                  2.1295193207502536E-001                  1.5780931871415534E+001                  6.7901656381988784E-001                  3.0089544973482796E-001                  2.0087986445284201E-002 
                                    1923                  4.6470643866892797E-001                 -1.2397202621670378E+000                  7.3832166289255889E+000                  2.1612481523580002E-001                  1.5785082317901193E+001                  6.7901811244547372E-001                  3.0089331472731751E-001                  2.0088572827208773E-002 
                                    1924                  4.6470439677192255E-001                 -1.2410523381681360E+000                  7.3845511154992183E+000                  2.2036298092664283E-001                  1.5790622364433384E+001                  6.7902001595958450E-001                  3.0089057885765791E-001                  2.0089405182757591E-002 
                                    1925                  4.6470235487491701E-001                 -1.2423836688783954E+000                  7.3861066960672321E+000                  2.2529806587526038E-001                  1.5797075723985690E+001                  6.7902203841054520E-001                  3.0088752464326279E-001                  2.0090436946192058E-002 
                                    1926                  4.6469963234557654E-001                 -1.2441576392683971E+000                  7.3874400222121075E+000                  2.2954445758096079E-001                  1.5802621139180609E+001                  6.7902361682633050E-001                  3.0088501132761120E-001                  2.0091371846058248E-002 
                                    1927                  4.6469827108090617E-001                 -1.2450441064753197E+000                  7.3885498383808725E+000                  2.3306634101408830E-001                  1.5807226070542400E+001                  6.7902481323687069E-001                  3.0088299704650517E-001                  2.0092189716624187E-002 
                                    1928                  4.6469622918390074E-001                 -1.2463731969323011E+000                  7.3897703853446108E+000                  2.3694729092992250E-001                  1.5812297050703949E+001                  6.7902601938206453E-001                  3.0088085335237841E-001                  2.0093127265557120E-002 
                                    1929                  4.6469452760306312E-001                 -1.2474801952069690E+000                  7.3908792889420578E+000                  2.4047148730364315E-001                  1.5816902667104147E+001                  6.7902698357019065E-001                  3.0087898638446164E-001                  2.0094030045347711E-002 
                                    1930                  4.6469282602222539E-001                 -1.2485866736665849E+000                  7.3919876513320864E+000                  2.4399435606329919E-001                  1.5821506371479231E+001                  6.7902784876456257E-001                  3.0087718117654960E-001                  2.0094970058887829E-002 
                                    1931                  4.6469112444138755E-001                 -1.2496926319636499E+000                  7.3930954741263708E+000                  2.4751589969324286E-001                  1.5826108162841470E+001                  6.7902861610337317E-001                  3.0087543370740039E-001                  2.0095950189226386E-002 
                                    1932                  4.6468942286054971E-001                 -1.2507980697421837E+000                  7.3943133322043169E+000                  2.5138530999115360E-001                  1.5831165359641671E+001                  6.7902931665436328E-001                  3.0087359617746151E-001                  2.0097087168175154E-002 
                                    1933                  4.6468738096354434E-001                 -1.2521239142658105E+000                  7.3956413020400520E+000                  2.5560772934754816E-001                  1.5836682477495264E+001                  6.7902994101934744E-001                  3.0087167013710886E-001                  2.0098388843543757E-002 
                                    1934                  4.6468533906653875E-001                 -1.2534490079646781E+000                  7.3968580575870817E+000                  2.5947940751175108E-001                  1.5841739970927149E+001                  6.7903037646851649E-001                  3.0086997961856438E-001                  2.0099643912919074E-002 
                                    1935                  4.6468363748570085E-001                 -1.2545526729565510E+000                  7.3979635257535206E+000                  2.6299522113481799E-001                  1.5846333333355512E+001                  6.7903065756738445E-001                  3.0086850352975680E-001                  2.0100838902858742E-002 
                                    1936                  4.6468193590486301E-001                 -1.2556558155813045E+000                  7.3991788023946787E+000                  2.6685837000207185E-001                  1.5851381263222974E+001                  6.7903085045824585E-001                  3.0086694141064363E-001                  2.0102208131110522E-002 
                                    1937                  4.6467989400785753E-001                 -1.2569789033291219E+000                  7.4005039659375829E+000                  2.7107400020299055E-001                  1.5856888254525051E+001                  6.7903089205431455E-001                  3.0086531855502852E-001                  2.0103789390656934E-002 
                                    1938                  4.6467785211085211E-001                 -1.2583012372899331E+000                  7.4016079172762090E+000                  2.7459063834967157E-001                  1.5861479939880414E+001                  6.7903080689492545E-001                  3.0086402296023207E-001                  2.0105170144842477E-002 
                                    1939                  4.6467649084618184E-001                 -1.2591823658694827E+000                  7.4024905177278137E+000                  2.7739896978380241E-001                  1.5865148166223831E+001                  6.7903066513539456E-001                  3.0086302024360628E-001                  2.0106314620999211E-002 
                                    1940                  4.6467512958151158E-001                 -1.2600631588386513E+000                  7.4038132439277868E+000                  2.8159791030784082E-001                  1.5870637113983628E+001                  6.7903030393021779E-001                  3.0086158370666710E-001                  2.0108112363115049E-002 
                                    1941                  4.6467240705217094E-001                 -1.2618237762944489E+000                  7.4053564313690741E+000                  2.8651536151368745E-001                  1.5877056897498957E+001                  6.7902968273016107E-001                  3.0085999058395768E-001                  2.0110326685881308E-002 
                                    1942                  4.6467036515516541E-001                 -1.2631433396904010E+000                  7.4064580842811623E+000                  2.9002614001612176E-001                  1.5881640100968699E+001                  6.7902910487514467E-001                  3.0085890746716093E-001                  2.0111987657694397E-002 
                                    1943                  4.6466900389049498E-001                 -1.2640226199514093E+000                  7.4073388515523728E+000                  2.9282973928487632E-001                  1.5885301553220858E+001                  6.7902855345711377E-001                  3.0085807555175287E-001                  2.0113370991133417E-002 
                                    1944                  4.6466764262582466E-001                 -1.2649015636582113E+000                  7.4082192881521838E+000                  2.9563244032305513E-001                  1.5888961771983405E+001                  6.7902793076620205E-001                  3.0085727061408507E-001                  2.0114798619712881E-002 
                                    1945                  4.6466628136115434E-001                 -1.2657801707139495E+000                  7.4090993949066002E+000                  2.9843423610879749E-001                  1.5892620756721090E+001                  6.7902722791351566E-001                  3.0085649444090223E-001                  2.0116277645582104E-002 
                                    1946                  4.6466492009648391E-001                 -1.2666584410355273E+000                  7.4098143500745657E+000                  3.0071244916177919E-001                  1.5895595021222645E+001                  6.7902660906867129E-001                  3.0085588140771924E-001                  2.0117509523609467E-002 
                                    1947                  4.6466406930606496E-001                 -1.2672071864970413E+000                  7.4103640828438389E+000                  3.0246262875115376E-001                  1.5897880624424491E+001                  6.7902609239298317E-001                  3.0085542323190001E-001                  2.0118484375116763E-002 
                                    1948                  4.6466321851564607E-001                 -1.2677558003894422E+000                  7.4109136875352002E+000                  3.0421244597206210E-001                  1.5900165745071918E+001                  6.7902554565237916E-001                  3.0085497491728636E-001                  2.0119479430334541E-002 
                                    1949                  4.6466236772522707E-001                 -1.2683042827034163E+000                  7.4114631643480715E+000                  3.0596189937586277E-001                  1.5902450383036918E+001                  6.7902496823279024E-001                  3.0085453662676193E-001                  2.0120495140447892E-002 
                                    1950                  4.6466151693480812E-001                 -1.2688526334314703E+000                  7.4119576098378435E+000                  3.0753665759012117E-001                  1.5904506662523275E+001                  6.7902441625841548E-001                  3.0085415285248879E-001                  2.0121430889095793E-002 
                                    1951                  4.6466083630247301E-001                 -1.2692912188118086E+000                  7.4123970075375878E+000                  3.0893569143080657E-001                  1.5906333676058667E+001                  6.7902391122309491E-001                  3.0085381587065374E-001                  2.0122272906251348E-002 
                                    1952                  4.6466015567013774E-001                 -1.2697297199722204E+000                  7.4130558152603259E+000                  3.1103082093865275E-001                  1.5909070859445158E+001                  6.7902311678007576E-001                  3.0085332165996254E-001                  2.0123561559961756E-002 
                                    1953                  4.6465879440546726E-001                 -1.2706064744627230E+000                  7.4137147121418412E+000                  3.1313140105872961E-001                  1.5911812875785984E+001                  6.7902226878102312E-001                  3.0085284357480713E-001                  2.0124887644169753E-002 
                                    1954                  4.6465811377313204E-001                 -1.2710447229497959E+000                  7.4141537844679313E+000                  3.1452949382115597E-001                  1.5913638652410084E+001                  6.7902168184774436E-001                  3.0085253127290917E-001                  2.0125786879346519E-002 
                                    1955                  4.6465743314079683E-001                 -1.2714828872114061E+000                  7.4145927756962289E+000                  3.1592734718337917E-001                  1.5915464119641596E+001                  6.7902108381255166E-001                  3.0085222269492801E-001                  2.0126693492520387E-002 
                                    1956                  4.6465675250846172E-001                 -1.2719209672503298E+000                  7.4150316859280947E+000                  3.1732496873174992E-001                  1.5917289277417566E+001                  6.7902045462228711E-001                  3.0085192259381638E-001                  2.0127622783896459E-002 
                                    1957                  4.6465607187612645E-001                 -1.2723589630617678E+000                  7.4154705152675522E+000                  3.1872235574035668E-001                  1.5919114125675236E+001                  6.7901980169886067E-001                  3.0085162892934203E-001                  2.0128569371797300E-002 
                                    1958                  4.6465539124379129E-001                 -1.2727968746435652E+000                  7.4159092638156245E+000                  3.2011950628750035E-001                  1.5920938664352093E+001                  6.7901913061895791E-001                  3.0085134027607530E-001                  2.0129529104966792E-002 
