                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                    1923                  4.3776395306196197E-001                 -1.2501974530844653E+000                  7.3833930702539812E+000                  3.1537746363715841E-001                  1.5871852302293279E+001                  6.7903250048092689E-001                  3.0086401898308690E-001                  2.0103480535986207E-002 
                                    1924                  4.3776185043569499E-001                 -1.2513701816535217E+000                  7.3845562843917989E+000                  3.1908273974082818E-001                  1.5876695734068173E+001                  6.7903238182904446E-001                  3.0086268959010365E-001                  2.0104928580851888E-002 
                                    1925                  4.3775974780942789E-001                 -1.2525424030792842E+000                  7.3854285749134645E+000                  3.2186609005910372E-001                  1.5880332056246573E+001                  6.7903220568397971E-001                  3.0086173184293818E-001                  2.0106062473082109E-002 
                                    1926                  4.3775869649629440E-001                 -1.2531283177917656E+000                  7.3860097702188439E+000                  3.2371782113147379E-001                  1.5882752450204093E+001                  6.7903205795824328E-001                  3.0086110658898130E-001                  2.0106835452775362E-002 
                                    1927                  4.3775764518316101E-001                 -1.2537141054615661E+000                  7.3865908286208528E+000                  3.2556925736167797E-001                  1.5885172409111982E+001                  6.7903187370778961E-001                  3.0086049743814242E-001                  2.0107628854068027E-002 
                                    1928                  4.3775659387002741E-001                 -1.2542997659997459E+000                  7.3871717503219854E+000                  3.2742039794550915E-001                  1.5887591932639978E+001                  6.7903165282574951E-001                  3.0085990364925752E-001                  2.0108443524992969E-002 
                                    1929                  4.3775554255689408E-001                 -1.2548852993180495E+000                  7.3880426369804590E+000                  3.3019140033460104E-001                  1.5891215530048811E+001                  6.7903127939706398E-001                  3.0085903183293833E-001                  2.0109688769997636E-002 
                                    1930                  4.3775343993062688E-001                 -1.2560559951232284E+000                  7.3892036626874349E+000                  3.3389193001679374E-001                  1.5896051998474769E+001                  6.7903065340014113E-001                  3.0085791824696345E-001                  2.0111428352895366E-002 
                                    1931                  4.3775133730435978E-001                 -1.2572261810104131E+000                  7.3905572578538266E+000                  3.3820238515745110E-001                  1.5901687299457796E+001                  6.7902975903323515E-001                  3.0085668194336446E-001                  2.0113559023400396E-002 
                                    1932                  4.3774853380267026E-001                 -1.2587856498527057E+000                  7.3917175360684366E+000                  3.4190948902038265E-001                  1.5906528665122670E+001                  6.7902885841421357E-001                  3.0085567077688569E-001                  2.0115470808900748E-002 
                                    1933                  4.3774713205182580E-001                 -1.2595650302021495E+000                  7.3924904709031054E+000                  3.4437409146227460E-001                  1.5909749458994101E+001                  6.7902818468917248E-001                  3.0085502258863811E-001                  2.0116792722189469E-002 
                                    1934                  4.3774573030098130E-001                 -1.2603441830265896E+000                  7.3931666548440251E+000                  3.4653151412232458E-001                  1.5912568274378600E+001                  6.7902754490262418E-001                  3.0085447248935387E-001                  2.0117982608022000E-002 
                                    1935                  4.3774467898784775E-001                 -1.2609283967701457E+000                  7.3936012679772976E+000                  3.4791863887571489E-001                  1.5914380456608056E+001                  6.7902710917775222E-001                  3.0085412691486629E-001                  2.0118763907381432E-002 
                                    1936                  4.3774415333128097E-001                 -1.2612204548851909E+000                  7.3938909282171954E+000                  3.4884243778830792E-001                  1.5915587627674856E+001                  6.7902680767177614E-001                  3.0085390028830555E-001                  2.0119292039918246E-002 
                                    1937                  4.3774362767471420E-001                 -1.2615124809426597E+000                  7.3943252959362571E+000                  3.5022671056494786E-001                  1.5917396963705826E+001                  6.7902635356083973E-001                  3.0085356154662962E-001                  2.0120084892530699E-002 
                                    1938                  4.3774257636158054E-001                 -1.2620964382298649E+000                  7.3949044155954082E+000                  3.5207387146861546E-001                  1.5919810650965216E+001                  6.7902569926369538E-001                  3.0085312435741357E-001                  2.0121176378891104E-002 
                                    1939                  4.3774152504844699E-001                 -1.2626802671457287E+000                  7.3954834017854330E+000                  3.5392073898177728E-001                  1.5922223898124548E+001                  6.7902501093215606E-001                  3.0085269803056552E-001                  2.0122291037278472E-002 
                                    1940                  4.3774047373531344E-001                 -1.2632639675949735E+000                  7.3960622546123833E+000                  3.5576731552492058E-001                  1.5924636704855182E+001                  6.7902428641180479E-001                  3.0085228058199132E-001                  2.0123433006203895E-002 
                                    1941                  4.3773942242217972E-001                 -1.2638475394788073E+000                  7.3965927772694657E+000                  3.5746028122243911E-001                  1.5926848551343738E+001                  6.7902358017477871E-001                  3.0085190710803078E-001                  2.0124512717190512E-002 
                                    1942                  4.3773854632790188E-001                 -1.2643337506268872E+000                  7.3970749515364815E+000                  3.5899864660926517E-001                  1.5928858548449071E+001                  6.7902293178439643E-001                  3.0085157451419398E-001                  2.0125493701409591E-002 
                                    1943                  4.3773767023362403E-001                 -1.2648198723698301E+000                  7.3975570337290142E+000                  3.6053680323700521E-001                  1.5930868239071430E+001                  6.7902227993751629E-001                  3.0085124982605760E-001                  2.0126470236426108E-002 
                                    1944                  4.3773679413934613E-001                 -1.2653059046574524E+000                  7.3980390239142277E+000                  3.6207476972123709E-001                  1.5932877623020437E+001                  6.7902157883850789E-001                  3.0085093133606183E-001                  2.0127489825430223E-002 
                                    1945                  4.3773591804506828E-001                 -1.2657918474185745E+000                  7.3985690827802619E+000                  3.6376579370099116E-001                  1.5935087097581155E+001                  6.7902074879167085E-001                  3.0085059115049911E-001                  2.0128660057830094E-002 
                                    1946                  4.3773486673193462E-001                 -1.2663748610164178E+000                  7.3991472289508264E+000                  3.6561082974123427E-001                  1.5937497549790352E+001                  6.7901984146384331E-001                  3.0085022558139218E-001                  2.0129932954764507E-002 
                                    1947                  4.3773381541880102E-001                 -1.2669577455010121E+000                  7.3997252434175760E+000                  3.6745558181031079E-001                  1.5939907559484412E+001                  6.7901889215496347E-001                  3.0084987132378110E-001                  2.0131236521255369E-002 
                                    1948                  4.3773276410566753E-001                 -1.2675405007620226E+000                  7.4003031264417363E+000                  3.6930004692515783E-001                  1.5942317126332824E+001                  6.7901790940598739E-001                  3.0084952524109254E-001                  2.0132565352920073E-002 
                                    1949                  4.3773171279253403E-001                 -1.2681231266927706E+000                  7.4008808782829796E+000                  3.7114422498978256E-001                  1.5944726250004667E+001                  6.7901689275859434E-001                  3.0084918781890729E-001                  2.0133919422498314E-002 
                                    1950                  4.3773066147940065E-001                 -1.2687056231863278E+000                  7.4014584992045753E+000                  3.7298811812135302E-001                  1.5947134930168760E+001                  6.7901583515599062E-001                  3.0084885988037713E-001                  2.0135304963632250E-002 
                                    1951                  4.3772961016626727E-001                 -1.2692879901326317E+000                  7.4020359894726493E+000                  3.7483172561326722E-001                  1.5949543166493681E+001                  6.7901473676087787E-001                  3.0084854164530817E-001                  2.0136721593813967E-002 
                                    1952                  4.3772855885313389E-001                 -1.2698702274222331E+000                  7.4026133493504549E+000                  3.7667504455256501E-001                  1.5951950958647528E+001                  6.7901360368651620E-001                  3.0084823107088754E-001                  2.0138165242596262E-002 
                                    1953                  4.3772750754000062E-001                 -1.2704523349491410E+000                  7.4030944274266162E+000                  3.7821186920256289E-001                  1.5953958007230886E+001                  6.7901262521401251E-001                  3.0084797998065949E-001                  2.0139394805328004E-002 
                                    1954                  4.3772680666457819E-001                 -1.2708403338126744E+000                  7.4034791895181007E+000                  3.7944042589275589E-001                  1.5955562705700094E+001                  6.7901182738376065E-001                  3.0084778233652426E-001                  2.0140390279715037E-002 
                                    1955                  4.3772610578915583E-001                 -1.2712282749251091E+000                  7.4038638939480643E+000                  3.8066885481657603E-001                  1.5957167206388892E+001                  6.7901101119540841E-001                  3.0084758869321987E-001                  2.0141400111371777E-002 
                                    1956                  4.3772540491373330E-001                 -1.2716161582544143E+000                  7.4042485407950842E+000                  3.8189715570123212E-001                  1.5958771509198673E+001                  6.7901017695584764E-001                  3.0084739898356211E-001                  2.0142424060590303E-002 
                                    1957                  4.3772470403831099E-001                 -1.2720039837686479E+000                  7.4047292242675296E+000                  3.8343140772866668E-001                  1.5960775716179299E+001                  6.7900911429895483E-001                  3.0084716639952086E-001                  2.0143719301524365E-002 
                                    1958                  4.3772365272517738E-001                 -1.2725856145819823E+000                  7.4053059791228266E+000                  3.8527337942532797E-001                  1.5963181431122386E+001                  6.7900780176981390E-001                  3.0084689438914980E-001                  2.0145303841036299E-002 
                                    1959                  4.3772260141204400E-001                 -1.2731671151345518E+000                  7.4058826050805875E+000                  3.8711506308142218E-001                  1.5965586700007602E+001                  6.7900644571833446E-001                  3.0084663089517899E-001                  2.0146923386486604E-002 
                                    1960                  4.3772155009891039E-001                 -1.2737484853178258E+000                  7.4064591024068998E+000                  3.8895645737698026E-001                  1.5967991522501052E+001                  6.7900504868752953E-001                  3.0084637548279408E-001                  2.0148575829676441E-002 
                                    1961                  4.3772049878577685E-001                 -1.2743297250246188E+000                  7.4070354713670676E+000                  3.9079756285082001E-001                  1.5970395898268130E+001                  6.7900360852335162E-001                  3.0084612860606230E-001                  2.0150262870586078E-002 
                                    1962                  4.3771944747264352E-001                 -1.2749108341465976E+000                  7.4076117122254157E+000                  3.9263837758191100E-001                  1.5972799826974269E+001                  6.7900212977586760E-001                  3.0084588871550744E-001                  2.0151981508624961E-002 
                                    1963                  4.3771839615951014E-001                 -1.2754918125778898E+000                  7.4081878252449522E+000                  3.9447890195406909E-001                  1.5975203308284986E+001                  6.7900061102055509E-001                  3.0084565624866377E-001                  2.0153732730781138E-002 
                                    1964                  4.3771734484637659E-001                 -1.2760726602117110E+000                  7.4087638106885390E+000                  3.9631913558945281E-001                  1.5977606341864991E+001                  6.7899905305126662E-001                  3.0084543071909498E-001                  2.0155516229638404E-002 
                                    1965                  4.3771629353324298E-001                 -1.2766533769412618E+000                  7.4093156899733348E+000                  3.9808268963660720E-001                  1.5979909084568858E+001                  6.7899752354425769E-001                  3.0084522119188312E-001                  2.0157255263859142E-002 
                                    1966                  4.3771532982953731E-001                 -1.2771855852578282E+000                  7.4098434531558208E+000                  3.9976906082440533E-001                  1.5982111076954224E+001                  6.7899602071977383E-001                  3.0084502742637781E-001                  2.0158951853848306E-002 
                                    1967                  4.3771436612583153E-001                 -1.2777176834034398E+000                  7.4103711097769942E+000                  4.0145518934861130E-001                  1.5984312692309214E+001                  6.7899448068664559E-001                  3.0084484061253108E-001                  2.0160678700823276E-002 
                                    1968                  4.3771340242212581E-001                 -1.2782496712931330E+000                  7.4108986600448032E+000                  4.0314107739800786E-001                  1.5986513930374688E+001                  6.7899289826010811E-001                  3.0084465901156571E-001                  2.0162442728326235E-002 
                                    1969                  4.3771243871842008E-001                 -1.2787815488390142E+000                  7.4113781811806607E+000                  4.0467396845972498E-001                  1.5988515172903211E+001                  6.7899140857270390E-001                  3.0084449930482354E-001                  2.0164092122472610E-002 
                                    1970                  4.3771165023357006E-001                 -1.2792166388589279E+000                  7.4118096554443396E+000                  4.0605296358358461E-001                  1.5990315622789508E+001                  6.7899007319460269E-001                  3.0084435930641540E-001                  2.0165567498981907E-002 
                                    1971                  4.3771086174871998E-001                 -1.2796516549139221E+000                  7.4124565999431757E+000                  4.0811829811619360E-001                  1.5993013127515633E+001                  6.7898805795901174E-001                  3.0084415709436624E-001                  2.0167784946621969E-002 
                                    1972                  4.3770928477901988E-001                 -1.2805214695334930E+000                  7.4131276002135715E+000                  4.1026535038651440E-001                  1.5995815231937966E+001                  6.7898583386963207E-001                  3.0084395635169758E-001                  2.0170209778670345E-002 
                                    1973                  4.3770840868474187E-001                 -1.2810045694575198E+000                  7.4136066933299301E+000                  4.1179683004191031E-001                  1.5997814575626741E+001                  6.7898423027157029E-001                  3.0084381805462818E-001                  2.0171951673801480E-002 
                                    1974                  4.3770753259046380E-001                 -1.2814875778223875E+000                  7.4140856995821816E+000                  4.1332811180454920E-001                  1.5999813606186239E+001                  6.7898259060648192E-001                  3.0084368543869799E-001                  2.0173723954820089E-002 
                                    1975                  4.3770665649618573E-001                 -1.2819704945599499E+000                  7.4145646191248273E+000                  4.1485919324390269E-001                  1.6001812323420271E+001                  6.7898092134168686E-001                  3.0084355707110716E-001                  2.0175521587205925E-002 
                                    1976                  4.3770578040190777E-001                 -1.2824533196045926E+000                  7.4151391553681867E+000                  4.1669510396502413E-001                  1.6004209306762309E+001                  6.7897888449407406E-001                  3.0084340809643506E-001                  2.0177707409490875E-002 
                                    1977                  4.3770455386991863E-001                 -1.2831291218994065E+000                  7.4158093522763817E+000                  4.1883795209566177E-001                  1.6007006461738658E+001                  6.7897644307607463E-001                  3.0084324325570844E-001                  2.0180313668216932E-002 
                                    1978                  4.3770332733792955E-001                 -1.2838047441610541E+000                  7.4164793803205731E+000                  4.2098040760325400E-001                  1.6009803001215161E+001                  6.7897394265107425E-001                  3.0084308654640979E-001                  2.0182970802515965E-002 
                                    1979                  4.3770210080594052E-001                 -1.2844801862077515E+000                  7.4171492399206480E+000                  4.2312247255005692E-001                  1.6012598924650678E+001                  6.7897137647713190E-001                  3.0084293907918763E-001                  2.0185684443680518E-002 
                                    1980                  4.3770087427395138E-001                 -1.2851554478537319E+000                  7.4177711306321115E+000                  4.2511178993416138E-001                  1.6015195162298795E+001                  6.7896893048346962E-001                  3.0084281117645090E-001                  2.0188258340079424E-002 
                                    1981                  4.3769982296081794E-001                 -1.2857340991762523E+000                  7.4183450288159483E+000                  4.2694721732187263E-001                  1.6017590684033891E+001                  6.7896663154388548E-001                  3.0084269832470795E-001                  2.0190670131406518E-002 
                                    1982                  4.3769877164768445E-001                 -1.2863126177110176E+000                  7.4190143596369769E+000                  4.2908688098644776E-001                  1.6020383649044881E+001                  6.7896388634810756E-001                  3.0084257511567170E-001                  2.0193538536220745E-002 
                                    1983                  4.3769736989683983E-001                 -1.2870837708550427E+000                  7.4198269317278820E+000                  4.3168530402031635E-001                  1.6023775033869669E+001                  6.7896047698598383E-001                  3.0084243612075129E-001                  2.0197086893264826E-002 
                                    1984                  4.3769579292713967E-001                 -1.2879510366645808E+000                  7.4206870745953211E+000                  4.3443678813547759E-001                  1.6027365716225898E+001                  6.7895671840493910E-001                  3.0084230242916715E-001                  2.0200979165893695E-002 
                                    1985                  4.3769421595743940E-001                 -1.2888180027116425E+000                  7.4214037501644814E+000                  4.3673125264980783E-001                  1.6030359154849162E+001                  6.7895354212735182E-001                  3.0084220099221221E-001                  2.0204256880435922E-002 
                                    1986                  4.3769316464430585E-001                 -1.2893958111612704E+000                  7.4219768744562451E+000                  4.3856477045339992E-001                  1.6032751797309096E+001                  6.7895102428473209E-001                  3.0084212694913220E-001                  2.0206848766135765E-002 
                                    1987                  4.3769211333117231E-001                 -1.2899734861919026E+000                  7.4225498774614138E+000                  4.4039800923109551E-001                  1.6035143983880527E+001                  6.7894838473481756E-001                  3.0084205910197404E-001                  2.0209556163208409E-002 
                                    1988                  4.3769106201803870E-001                 -1.2905510276728669E+000                  7.4233135523365501E+000                  4.4283890275168364E-001                  1.6038330039561622E+001                  6.7894472266062034E-001                  3.0084197975038168E-001                  2.0213297588997925E-002 
                                    1989                  4.3768930982948295E-001                 -1.2915133050037062E+000                  7.4242680208692242E+000                  4.4589292604826236E-001                  1.6042315006149696E+001                  6.7894009921832377E-001                  3.0084189392419564E-001                  2.0218006857480653E-002 
                                    1990                  4.3768755764092721E-001                 -1.2924752107226045E+000                  7.4253174537940678E+000                  4.4924928159192795E-001                  1.6046695069800236E+001                  6.7893486007444581E-001                  3.0084181908823560E-001                  2.0223320837318592E-002 
                                    1991                  4.3768545501466000E-001                 -1.2936290109113102E+000                  7.4264619367311795E+000                  4.5291173482017222E-001                  1.6051473688799391E+001                  6.7892896143465764E-001                  3.0084176061848084E-001                  2.0229277946861579E-002 
                                    1992                  4.3768335238839284E-001                 -1.2947822749496003E+000                  7.4275107241722802E+000                  4.5626983642099761E-001                  1.6055854408789337E+001                  6.7892338850968537E-001                  3.0084172859767155E-001                  2.0234882892643080E-002 
                                    1993                  4.3768160019983693E-001                 -1.2957429148243451E+000                  7.4284637328349561E+000                  4.5931980015853580E-001                  1.6059833775009484E+001                  6.7891818470794185E-001                  3.0084171698605139E-001                  2.0240098306006704E-002 
                                    1994                  4.3767984801128124E-001                 -1.2967031818296579E+000                  7.4297018097186900E+000                  4.6327614125149164E-001                  1.6064998219876976E+001                  6.7891121504599061E-001                  3.0084172951867627E-001                  2.0247055435333117E-002 
                                    1995                  4.3767704450959188E-001                 -1.2982388532998033E+000                  7.4310351220243218E+000                  4.6754792068528328E-001                  1.6070569818110418E+001                  6.7890347737047096E-001                  3.0084177440290449E-001                  2.0254748226624542E-002 
                                    1996                  4.3767494188332490E-001                 -1.2993899687219461E+000                  7.4320821799545849E+000                  4.7090089479870562E-001                  1.6074943781852038E+001                  6.7889723134594315E-001                  3.0084183363546990E-001                  2.0260935018586945E-002 
                                    1997                  4.3767318969476898E-001                 -1.3003488171228927E+000                  7.4330336223338254E+000                  4.7394615697184089E-001                  1.6078917004261100E+001                  6.7889141641959172E-001                  3.0084190697199092E-001                  2.0266676608417411E-002 
                                    1998                  4.3767143750621307E-001                 -1.3013072918621655E+000                  7.4340797392069318E+000                  4.7729277535727516E-001                  1.6083284145368797E+001                  6.7888486788305813E-001                  3.0084201048933418E-001                  2.0273121627607749E-002 
                                    1999                  4.3766933487994591E-001                 -1.3024569724118997E+000                  7.4351256605705087E+000                  4.8064222768271586E-001                  1.6087653583246023E+001                  6.7887818874399419E-001                  3.0084213557966499E-001                  2.0279675676340814E-002 
                                    2000                  4.3766758269138989E-001                 -1.3034146246638836E+000                  7.4358861574369444E+000                  4.8307888779291835E-001                  1.6090831765466941E+001                  6.7887324484985589E-001                  3.0084224106926599E-001                  2.0284514080878058E-002 
                                    2001                  4.3766653137825640E-001                 -1.3039890333822186E+000                  7.4367410761114678E+000                  4.8581109783701415E-001                  1.6094398372502880E+001                  6.7886759059075330E-001                  3.0084237585675477E-001                  2.0290033552491926E-002 
                                    2002                  4.3766442875198913E-001                 -1.3051374572332679E+000                  7.4376911232674949E+000                  4.8885512632677025E-001                  1.6098368784368745E+001                  6.7886120949491435E-001                  3.0084254448341829E-001                  2.0296246021667352E-002 
                                    2003                  4.3766302700114412E-001                 -1.3059027685792985E+000                  7.4388301279821336E+000                  4.9249345823655666E-001                  1.6103119025780888E+001                  6.7885340474109090E-001                  3.0084277551945393E-001                  2.0303819739455164E-002 
                                    2004                  4.3766022349945460E-001                 -1.3074326971683425E+000                  7.4401591311884783E+000                  4.9675179868415498E-001                  1.6108673287716854E+001                  6.7884412964757379E-001                  3.0084308277241389E-001                  2.0312787580012315E-002 
                                    2005                  4.3765812087318723E-001                 -1.3085795034707284E+000                  7.4413923109638178E+000                  5.0069709227408765E-001                  1.6113821730336191E+001                  6.7883536442268133E-001                  3.0084340650477515E-001                  2.0321229072543523E-002 
                                    2006                  4.3765566780920917E-001                 -1.3099167678128401E+000                  7.4423883703865537E+000                  5.0389112030732386E-001                  1.6117986707414037E+001                  6.7882819516120307E-001                  3.0084369782224885E-001                  2.0328107016548080E-002 
                                    2007                  4.3765444127722020E-001                 -1.3105851160671225E+000                  7.4430520035097789E+000                  5.0601541124953120E-001                  1.6120758279541466E+001                  6.7882330091124243E-001                  3.0084390731309790E-001                  2.0332791775659720E-002 
                                    2008                  4.3765321474523122E-001                 -1.3112532804111223E+000                  7.4440941615739868E+000                  5.0934460990958608E-001                  1.6125104704606617E+001                  6.7881563500595110E-001                  3.0084426092544980E-001                  2.0340104068599096E-002 
                                    2009                  4.3765058646239718E-001                 -1.3126844627010295E+000                  7.4456097819052873E+000                  5.1419388795259213E-001                  1.6131432356046250E+001                  6.7880432683716418E-001                  3.0084483214386265E-001                  2.0350841018973220E-002 
                                    2010                  4.3764760774185196E-001                 -1.3143054555545965E+000                  7.4472666672443015E+000                  5.1949669464930626E-001                  1.6138350948621511E+001                  6.7879178228475134E-001                  3.0084553668773367E-001                  2.0362681027515039E-002 
                                    2011                  4.3764445380245148E-001                 -1.3160206203038025E+000                  7.4489699949396089E+000                  5.2494969098447020E-001                  1.6145464612668622E+001                  6.7877875941689736E-001                  3.0084635382582742E-001                  2.0374886757275279E-002 
                                    2012                  4.3764129986305067E-001                 -1.3177345638460813E+000                  7.4506251415808880E+000                  5.3024989666424860E-001                  1.6152378116763600E+001                  6.7876601175576001E-001                  3.0084724519367201E-001                  2.0386743050567979E-002 
                                    2013                  4.3763832114250556E-001                 -1.3193521607629703E+000                  7.4521376796995762E+000                  5.3509468792189385E-001                  1.6158696881860099E+001                  6.7875432485766896E-001                  3.0084815031866574E-001                  2.0397524823665303E-002 
                                    2014                  4.3763569285967158E-001                 -1.3207785377400472E+000                  7.4536963174977542E+000                  5.4008081796001350E-001                  1.6165202471488225E+001                  6.7874227270202447E-001                  3.0084918091161061E-001                  2.0408546386364912E-002 
                                    2015                  4.3763253892027087E-001                 -1.3224890809404872E+000                  7.4553959592470234E+000                  5.4552207755532478E-001                  1.6172300077661362E+001                  6.7872918430035289E-001                  3.0085042272284307E-001                  2.0420392976804091E-002 
                                    2016                  4.3762938498086967E-001                 -1.3241983978192813E+000                  7.4570946374338805E+000                  5.5096003035027119E-001                  1.6179393414277573E+001                  6.7871620448829462E-001                  3.0085179762588615E-001                  2.0431997885819175E-002 
                                    2017                  4.3762623104146858E-001                 -1.3259064877881739E+000                  7.4595447705429665E+000                  5.5877164556059611E-001                  1.6189596400983643E+001                  6.7869773784366538E-001                  3.0085404516865999E-001                  2.0448216987674628E-002 
                                    2018                  4.3762027360037858E-001                 -1.3291297535929525E+000                  7.4622785656345885E+000                  5.6754380947381378E-001                  1.6201030917694730E+001                  6.7867770972718355E-001                  3.0085693127373131E-001                  2.0465358999085081E-002 
                                    2019                  4.3761606834784417E-001                 -1.3314022564946419E+000                  7.4640683308819282E+000                  5.7328554942664567E-001                  1.6208516171627515E+001                  6.7866498918924334E-001                  3.0085906636312909E-001                  2.0475944447627570E-002 
                                    2020                  4.3761361528386600E-001                 -1.3327268361136770E+000                  7.4656676132891651E+000                  5.7839482510459517E-001                  1.6215186101349108E+001                  6.7865391426980604E-001                  3.0086116206220559E-001                  2.0484923667988375E-002 
                                    2021                  4.3761011090675439E-001                 -1.3346178405866764E+000                  7.4676423947007970E+000                  5.8470920703367091E-001                  1.6223427374748862E+001                  6.7864067261987748E-001                  3.0086400407474678E-001                  2.0495323305375734E-002 
                                    2022                  4.3760625609193182E-001                 -1.3366962174016861E+000                  7.4701317311364859E+000                  5.9265356669843328E-001                  1.6233803095463859E+001                  6.7862469746974885E-001                  3.0086802300813781E-001                  2.0507279522113286E-002 
                                    2023                  4.3760082430740915E-001                 -1.3396218602710150E+000                  7.4723868506151163E+000                  5.9989063338273729E-001                  1.6243238855078360E+001                  6.7861090996820694E-001                  3.0087210664707936E-001                  2.0516983384713638E-002 
                                    2024                  4.3759784558686410E-001                 -1.3412246230679390E+000                  7.4739821693851116E+000                  6.0499133851038311E-001                  1.6249897406769296E+001                  6.7860163822645903E-001                  3.0087528716605438E-001                  2.0523074607486591E-002 
                                    2025                  4.3759486686631899E-001                 -1.3428263010748342E+000                  7.4754830085318682E+000                  6.0979183988896779E-001                  1.6256163441334408E+001                  6.7859310780970228E-001                  3.0087851332817733E-001                  2.0528378862120444E-002 
                                    2026                  4.3759223858348500E-001                 -1.3442386388166587E+000                  7.4773102105310052E+000                  6.1561952811387088E-001                  1.6263777432169650E+001                  6.7858311239211277E-001                  3.0088276600880887E-001                  2.0534121599078414E-002 
                                    2027                  4.3758803333095070E-001                 -1.3464966898980193E+000                  7.4789974961314885E+000                  6.2102870567821011E-001                  1.6270833198366304E+001                  6.7857418349394227E-001                  3.0088702956248992E-001                  2.0538786943567811E-002 
                                    2028                  4.3758593070468332E-001                 -1.3476248668803956E+000                  7.4805885512946064E+000                  6.2610084738350280E-001                  1.6277461310407269E+001                  6.7856598422931114E-001                  3.0089137025084217E-001                  2.0542645519846747E-002 
                                    2029                  4.3758207588986042E-001                 -1.3496918487919374E+000                  7.4821802130026498E+000                  6.3119991620594684E-001                  1.6284114247039579E+001                  6.7855795372467875E-001                  3.0089603985101554E-001                  2.0546006424305707E-002 
                                    2030                  4.3757997326359332E-001                 -1.3508184992929297E+000                  7.4839561538306416E+000                  6.3685485885390813E-001                  1.6291506874190659E+001                  6.7854912584963711E-001                  3.0090167056730471E-001                  2.0549203583058118E-002 
                                    2031                  4.3757541757334789E-001                 -1.3532578335147225E+000                  7.4860132352933348E+000                  6.4344056493030488E-001                  1.6300101465803934E+001                  6.7853898401955159E-001                  3.0090877757989842E-001                  2.0552238400549983E-002 
                                    2032                  4.3757226363394730E-001                 -1.3549450752263139E+000                  7.4876946052043794E+000                  6.4881216152972132E-001                  1.6307116318403121E+001                  6.7853067121540966E-001                  3.0091509148155143E-001                  2.0554237303038958E-002 
                                    2033                  4.3756910969454665E-001                 -1.3566311064759407E+000                  7.4895613075502574E+000                  6.5476954692005274E-001                  1.6314898785360842E+001                  6.7852131518226322E-001                  3.0092267797177424E-001                  2.0556006845962482E-002 
                                    2034                  4.3756525487972386E-001                 -1.3586901943562451E+000                  7.4914274786577719E+000                  6.6073676258019098E-001                  1.6322689249512944E+001                  6.7851172595749332E-001                  3.0093091233062702E-001                  2.0557361711879718E-002 
                                    2035                  4.3756210094032316E-001                 -1.3603735363199907E+000                  7.4928264333849377E+000                  6.6521196776753788E-001                  1.6328530976916504E+001                  6.7850431558514634E-001                  3.0093754329818750E-001                  2.0558141116666206E-002 
                                    2036                  4.3755999831405595E-001                 -1.3614950758065560E+000                  7.4941309089264490E+000                  6.6937440786823110E-001                  1.6333968771665322E+001                  6.7849718183913543E-001                  3.0094410188042819E-001                  2.0558716280436373E-002 
                                    2037                  4.3755719481236682E-001                 -1.3629896386323850E+000                  7.4954352540991263E+000                  6.7354461870868476E-001                  1.6339413260741718E+001                  6.7848982689912263E-001                  3.0095104344088891E-001                  2.0559129659988518E-002 
                                    2038                  4.3755509218609973E-001                 -1.3641099231772054E+000                  7.4965525784816816E+000                  6.7711324824349250E-001                  1.6344073815665396E+001                  6.7848331694374486E-001                  3.0095726238785120E-001                  2.0559420668403883E-002 
                                    2039                  4.3755298955983274E-001                 -1.3652296698039934E+000                  7.4976694541879265E+000                  6.8068042306752163E-001                  1.6348732410670731E+001                  6.7847652172215178E-001                  3.0096385860502556E-001                  2.0559619672822604E-002 
                                    2040                  4.3755088693356581E-001                 -1.3663488783606770E+000                  7.4986464840427489E+000                  6.8380323507965390E-001                  1.6352809688520079E+001                  6.7847038520691183E-001                  3.0096988545134046E-001                  2.0559729341747657E-002 
                                    2041                  4.3754930996386554E-001                 -1.3671879273783905E+000                  7.4994835490005851E+000                  6.8647667533972812E-001                  1.6356301045506246E+001                  6.7846496195309436E-001                  3.0097524443612317E-001                  2.0559793610782418E-002 
                                    2042                  4.3754773299416533E-001                 -1.3680266736185038E+000                  7.5003668010301325E+000                  6.8929692889632332E-001                  1.6359984381136975E+001                  6.7845905752695956E-001                  3.0098112125293414E-001                  2.0559821220106356E-002 
                                    2043                  4.3754598080560936E-001                 -1.3689582601060315E+000                  7.5012962728411008E+000                  6.9226550936320264E-001                  1.6363861080633690E+001                  6.7845264771801228E-001                  3.0098752996291667E-001                  2.0559822319071053E-002 
                                    2044                  4.3754422861705344E-001                 -1.3698894726105975E+000                  7.5020629686577731E+000                  6.9471634984369179E-001                  1.6367060723347794E+001                  6.7844717341374050E-001                  3.0099303323587334E-001                  2.0559793350386157E-002 
